Koordinatensystem : Lambert konform konisch
Rechtswert        : 3823500 Meter
Hochwert          : 2818500 Meter
Hoehenlage        : 73 Meter ueber NN
Erstellung des Datensatzes im Mai 2016

Art des TRY       : mittleres Jahr
Bezugszeitraum    : 1995-2012
Datenbasis        : Beobachtungsdaten Zeitraum 1995-2012

Format: (i7,1x,i7,1x,i2,1x,i2,1x,i2,1x,f5.1,1x,i4,1x,3i,1x,f4.1,1x,i1,1x,f4.1,1x,i3,1x,i4,1x,i4,1x,i3,1x,i4,2x,i1)

Reihenfolge der Parameter:
RW Rechtswert                                                    [m]       {3670500;3671500..4389500}
HW Hochwert                                                      [m]       {2242500;2243500..3179500}
MM Monat                                                                   {1..12}
DD Tag                                                                     {1..28,30,31}
HH Stunde (MEZ)                                                            {1..24}
t  Lufttemperatur in 2m Hoehe ueber Grund                        [GradC]
p  Luftdruck in Standorthoehe                                    [hPa]
WR Windrichtung in 10 m Hoehe ueber Grund                        [Grad]    {0..360;999}
WG Windgeschwindigkeit in 10 m Hoehe ueber Grund                 [m/s]
N  Bedeckungsgrad                                                [Achtel]  {0..8;9}
x  Wasserdampfgehalt, Mischungsverhaeltnis                       [g/kg]
RF Relative Feuchte in 2 m Hoehe ueber Grund                     [Prozent] {1..100}
B  Direkte Sonnenbestrahlungsstaerke (horiz. Ebene)              [W/m^2]   abwaerts gerichtet: positiv
D  Diffuse Sonnenbetrahlungsstaerke (horiz. Ebene)               [W/m^2]   abwaerts gerichtet: positiv
A  Bestrahlungsstaerke d. atm. Waermestrahlung (horiz. Ebene)    [W/m^2]   abwaerts gerichtet: positiv
E  Bestrahlungsstaerke d. terr. Waermestrahlung                  [W/m^2]   aufwaerts gerichtet: negativ
IL Qualitaetsbit bezueglich der Auswahlkriterien                           {0;1;2;3;4}


     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
3823500 2818500  7 30 19  24.9 1009 113  0.7 1  7.5  37  114   83 348 -445  2
3823500 2818500  7 30 20  23.0 1009  96  0.3 2  7.7  41   30   40 348 -434  2
3823500 2818500  7 30 21  20.5 1008  87  0.2 3  7.6  47    0    5 348 -424  2
3823500 2818500  7 30 22  18.4 1008  80  0.5 3  7.5  53    0    0 345 -416  2
3823500 2818500  7 30 23  18.0 1009  80  0.1 3  7.6  58    0    0 341 -411  2
3823500 2818500  7 30 24  16.0 1009  92  0.1 5  7.6  62    0    0 345 -406  2
3823500 2818500  7 31  1  17.1 1009  91  0.2 5  7.6  64    0    0 352 -404  2
3823500 2818500  7 31  2  16.3 1009  99  0.3 5  7.7  64    0    0 350 -402  2
3823500 2818500  7 31  3  15.8 1009  72  0.5 6  7.6  66    0    0 351 -401  2
3823500 2818500  7 31  4  15.8 1009  89  0.5 5  7.5  67    0    0 349 -401  2
3823500 2818500  7 31  5  15.3 1009  94  0.8 3  7.4  67    0    0 335 -402  2
3823500 2818500  7 31  6  15.9 1009  99  0.7 2  7.5  67    6   35 322 -401  2
3823500 2818500  7 31  7  17.7 1009  90  1.1 2  7.8  65   56  103 320 -402  2
3823500 2818500  7 31  8  19.6 1009 121  1.6 3  8.4  62  114  170 330 -408  2
3823500 2818500  7 31  9  22.2 1009 146  1.6 3  9.0  58  219  217 342 -420  2
3823500 2818500  7 31 10  24.2 1010 151  1.1 4  9.4  53  324  248 356 -432  2
3823500 2818500  7 31 11  25.9 1010 138  1.2 4  9.5  48  473  235 368 -444  2
3823500 2818500  7 31 12  26.5 1010 144  1.5 4  9.3  44  475  273 375 -455  2
3823500 2818500  7 31 13  27.7 1010 173  2.3 5  8.8  39  525  261 383 -464  2
3823500 2818500  7 31 14  27.9 1010 162  2.1 5  8.5  36  460  281 391 -471  2
3823500 2818500  7 31 15  28.2 1010 246  2.2 4  8.5  36  434  253 389 -472  2
3823500 2818500  7 31 16  28.3 1010 290  3.4 3  8.5  35  450  178 383 -469  2
3823500 2818500  7 31 17  27.5 1010 290  3.4 2  8.3  35  352  150 374 -464  2
3823500 2818500  7 31 18  27.2 1010 306  3.4 1  8.3  36  222  126 363 -458  2
3823500 2818500  7 31 19  26.3 1010 299  2.4 0  8.8  40   81   95 354 -451  2
3823500 2818500  7 31 20  23.9 1010 280  0.4 0  9.3  46   20   40 345 -444  2
3823500 2818500  7 31 21  20.4 1010 305  0.9 1  9.1  54    0    4 337 -438  2
3823500 2818500  7 31 22  17.8 1010 332  0.1 1  8.7  63    0    0 329 -433  2
3823500 2818500  7 31 23  16.8 1011  97  0.1 0  8.8  71    0    0 320 -429  2
3823500 2818500  7 31 24  16.5 1011 175  0.2 0  9.2  77    0    0 315 -426  2
3823500 2818500  8  1  1  17.6 1011 158  0.4 2  9.9  81    0    0 324 -423  2
3823500 2818500  8  1  2  17.5 1011 311  0.3 5 10.5  83    0    0 344 -420  2
3823500 2818500  8  1  3  16.8 1011 226  0.6 6 10.4  84    0    0 356 -416  2
3823500 2818500  8  1  4  16.0 1011 126  0.2 7 10.2  87    0    0 361 -412  2
3823500 2818500  8  1  5  15.7 1011  81  0.2 3 10.1  89    0    0 348 -408  2
3823500 2818500  8  1  6  15.6 1011 261  0.1 3 10.0  90    0   12 332 -405  2
3823500 2818500  8  1  7  16.6 1011 112  0.1 4 10.3  90   19   98 334 -407  2
3823500 2818500  8  1  8  18.6 1011 319  0.4 3 11.3  90   53  176 337 -413  2
3823500 2818500  8  1  9  20.8 1011 194  0.6 3 12.0  83  169  237 341 -425  2
3823500 2818500  8  1 10  23.3 1011 265  0.8 3 12.1  73  277  273 350 -439  2
3823500 2818500  8  1 11  24.4 1012 275  1.2 3 11.7  63  387  286 358 -453  2
3823500 2818500  8  1 12  25.6 1012 299  1.8 3 11.2  56  402  316 364 -464  2
3823500 2818500  8  1 13  26.1 1012 307  1.8 4 10.8  52  272  376 371 -471  2
3823500 2818500  8  1 14  25.9 1011 311  2.2 3 10.2  48  292  357 373 -477  2
3823500 2818500  8  1 15  25.7 1011 267  2.0 4  9.7  46  316  312 371 -477  2
3823500 2818500  8  1 16  25.4 1011 303  2.5 4  9.5  46  246  280 372 -473  2
3823500 2818500  8  1 17  25.0 1011 281  2.3 6  9.4  47  142  235 375 -466  2
3823500 2818500  8  1 18  24.5 1011 311  1.7 7  9.3  47   46  165 380 -458  2
3823500 2818500  8  1 19  23.5 1011 309  0.5 6  9.4  50   26   94 376 -448  2
3823500 2818500  8  1 20  22.4 1011 315  0.3 8  9.8  56   19   40 377 -437  2
3823500 2818500  8  1 21  21.2 1010 344  0.2 6 10.1  62    0    3 372 -426  2
3823500 2818500  8  1 22  20.3 1011 326  0.5 7 10.2  66    0    0 365 -416  2
3823500 2818500  8  1 23  19.3 1011 347  0.4 7 10.2  70    0    0 364 -408  2
3823500 2818500  8  1 24  18.7 1011 342  0.1 6 10.0  72    0    0 356 -401  2
3823500 2818500  8  2  1  17.3 1011 339  0.4 7  9.7  78    0    0 350 -394  2
3823500 2818500  8  2  2  15.9 1011 320  0.3 6  9.6  81    0    0 347 -393  2
3823500 2818500  8  2  3  15.5 1011 331  0.1 4  9.3  83    0    0 333 -390  2
3823500 2818500  8  2  4  14.5 1011 312  0.1 2  9.1  85    0    0 319 -387  2
3823500 2818500  8  2  5  13.9 1011 310  0.1 2  9.1  90    0    0 309 -384  2
3823500 2818500  8  2  6  15.2 1011 315  0.1 2  9.3  90    0    9 311 -382  2
3823500 2818500  8  2  7  15.9 1011 340  0.6 6 10.0  90    0   59 329 -385  2
3823500 2818500  8  2  8  16.1 1011 355  1.6 6 10.2  89    4  123 345 -394  2
3823500 2818500  8  2  9  16.7 1011 359  1.2 7 10.1  86   22  214 349 -409  2
3823500 2818500  8  2 10  18.9 1011 355  0.9 5 10.3  80  138  301 350 -425  2
3823500 2818500  8  2 11  21.1 1011   3  1.0 2 10.6  72  438  253 341 -440  2
3823500 2818500  8  2 12  22.4 1011  14  1.1 1 10.6  65  570  219 336 -453  2
3823500 2818500  8  2 13  23.6 1012 322  0.9 1 10.3  58  564  236 340 -463  2
3823500 2818500  8  2 14  23.8 1012   3  1.0 2 10.1  55  427  300 346 -470  2
3823500 2818500  8  2 15  24.4 1011   7  0.9 3  9.9  53  257  327 352 -472  2
3823500 2818500  8  2 16  25.0 1011   7  1.1 3  9.5  49  305  248 355 -471  2
3823500 2818500  8  2 17  25.2 1011 312  0.9 2  9.4  47  318  159 352 -466  2
3823500 2818500  8  2 18  24.4 1010   4  1.4 1  9.2  47  222  124 344 -457  2
3823500 2818500  8  2 19  24.3 1010 355  0.6 1  9.3  48  114   86 337 -447  2
3823500 2818500  8  2 20  21.6 1010 345  0.6 2  9.4  54   28   35 335 -436  2
3823500 2818500  8  2 21  20.1 1009   6  0.1 1  9.6  62    0    0 327 -425  2
3823500 2818500  8  2 22  19.2 1010  11  0.9 2  9.9  68    0    0 322 -416  2
3823500 2818500  8  2 23  17.9 1010 357  0.5 2  9.9  73    0    0 321 -408  2
3823500 2818500  8  2 24  17.0 1010  19  0.4 2  9.7  78    0    0 317 -402  2
3823500 2818500  8  3  1  16.1 1010   3  0.1 2  9.5  80    0    0 314 -397  2
3823500 2818500  8  3  2  14.8 1010 293  0.1 2  9.1  82    0    0 310 -393  2
3823500 2818500  8  3  3  14.4 1010   0  0.1 2  8.9  85    0    0 307 -390  2
3823500 2818500  8  3  4  13.8 1010 336  0.0 2  8.8  87    0    0 305 -387  2
3823500 2818500  8  3  5  13.2 1010  21  0.1 3  8.5  88    0    0 307 -385  2
3823500 2818500  8  3  6  14.2 1009 356  0.1 3  8.5  87    1   17 311 -383  2
3823500 2818500  8  3  7  14.7 1009  13  0.1 2  9.1  88   29   85 309 -386  2
3823500 2818500  8  3  8  17.2 1009  38  0.5 2 10.1  89  120  142 310 -396  2
3823500 2818500  8  3  9  18.8 1009   0  0.5 2 11.0  85  354  110 319 -412  2
3823500 2818500  8  3 10  21.5 1009  19  0.7 2 11.3  76  522   96 329 -430  2
3823500 2818500  8  3 11  23.3 1010   9  1.4 1 11.0  65  639   88 335 -447  2
3823500 2818500  8  3 12  24.8 1010 347  1.6 2 10.5  56  599  158 342 -461  2
3823500 2818500  8  3 13  25.3 1010   7  1.2 2 10.0  50  534  213 352 -471  2
3823500 2818500  8  3 14  26.1 1009  27  1.7 3  9.5  46  481  228 359 -477  2
3823500 2818500  8  3 15  26.2 1009   9  1.9 3  9.1  43  500  173 364 -480  2
3823500 2818500  8  3 16  26.4 1008 340  1.2 3  8.9  42   60  197 364 -478  2
3823500 2818500  8  3 17  26.3 1008  41  1.6 2  8.8  41  173  167 360 -474  2
3823500 2818500  8  3 18  26.4 1007  47  1.0 1  8.7  40  279   71 353 -466  2
3823500 2818500  8  3 19  25.8 1007  51  0.8 1  8.8  41  139   60 348 -454  2
3823500 2818500  8  3 20  22.6 1007  42  0.6 1  8.9  50   27   28 342 -442  2
3823500 2818500  8  3 21  20.7 1006  41  0.5 1  9.0  56    0    0 330 -429  2
3823500 2818500  8  3 22  19.1 1006  42  0.4 0  9.0  62    0    0 317 -419  2
3823500 2818500  8  3 23  18.3 1006  68  0.9 1  9.5  70    0    0 313 -411  2
3823500 2818500  8  3 24  18.1 1006 106  1.5 3 10.1  77    0    0 311 -405  2
3823500 2818500  8  4  1  18.1 1004 154  2.2 5 10.8  82    0    0 379 -416  2
3823500 2818500  8  4  2  18.1 1003 197  2.6 6 11.3  85    0    0 381 -412  2
3823500 2818500  8  4  3  18.1 1004 228  2.8 7 11.5  87    0    0 378 -408  2
3823500 2818500  8  4  4  17.9 1004 235  2.6 7 11.4  87    0    0 373 -408  2
3823500 2818500  8  4  5  17.9 1004 225  2.6 7 11.2  86    0    0 372 -409  2
3823500 2818500  8  4  6  17.6 1004 232  2.3 7 11.0  86    0    8 372 -408  2
3823500 2818500  8  4  7  17.8 1005 222  2.5 7 10.7  84    2   58 371 -408  2
3823500 2818500  8  4  8  17.8 1005 218  2.6 7 10.6  83    3  108 371 -413  2
3823500 2818500  8  4  9  18.0 1005 221  3.2 7 10.6  82   25  199 372 -417  2
3823500 2818500  8  4 10  18.6 1005 215  3.6 6 10.3  78  168  276 372 -420  2
3823500 2818500  8  4 11  19.8 1005 225  3.4 6 10.2  72  270  300 374 -425  2
3823500 2818500  8  4 12  21.3 1005 211  4.0 5 10.2  67  239  339 376 -432  2
3823500 2818500  8  4 13  21.4 1006 223  4.1 5 10.1  63  171  346 376 -442  2
3823500 2818500  8  4 14  22.6 1006 215  3.7 5  9.8  59  255  315 376 -451  2
3823500 2818500  8  4 15  22.0 1005 227  3.5 7  9.8  58   27  251 381 -454  2
3823500 2818500  8  4 16  19.0 1004 203  3.0 7 10.6  69    0  145 381 -453  2
3823500 2818500  8  4 17  19.1 1003 200  1.7 6 11.6  83   21  181 372 -448  2
3823500 2818500  8  4 18  20.4 1003 189  1.9 7 12.0  82    4  110 375 -444  2
3823500 2818500  8  4 19  20.3 1002 190  1.2 7 12.1  80    3   59 380 -440  2
3823500 2818500  8  4 20  19.7 1002 205  0.8 7 12.2  82    0   11 379 -435  2
3823500 2818500  8  4 21  18.5 1001 200  2.0 7 12.4  88    0    0 377 -430  2
3823500 2818500  8  4 22  18.4 1000 176  1.6 7 12.7  94    0    0 375 -425  2
3823500 2818500  8  4 23  18.4  999 195  1.0 7 12.6  93    0    0 374 -420  2
3823500 2818500  8  4 24  17.6  997 180  1.1 8 12.2  93    0    0 377 -418  2
3823500 2818500  8  5  1  17.6  996 196  1.4 7 12.0  94    0    0 375 -417  2
3823500 2818500  8  5  2  17.7  995 234  2.0 7 12.1  94    0    0 372 -415  2
3823500 2818500  8  5  3  17.6  995 244  3.4 7 11.9  92    0    0 372 -410  2
3823500 2818500  8  5  4  16.8  994 242  4.4 7 11.3  90    0    0 370 -406  2
3823500 2818500  8  5  5  16.2  994 234  4.4 7 10.8  90    0    0 367 -404  2
3823500 2818500  8  5  6  15.6  995 239  5.0 6 10.4  90    0   19 360 -403  2
3823500 2818500  8  5  7  15.8  995 256  4.8 7 10.2  89   24   73 360 -402  2
3823500 2818500  8  5  8  16.7  996 256  5.7 6 10.1  86  148  109 362 -402  2
3823500 2818500  8  5  9  17.7  997 257  6.3 4  9.9  79  345   86 354 -403  2
3823500 2818500  8  5 10  18.5  997 276  6.2 4  9.4  71  446  102 350 -404  2
3823500 2818500  8  5 11  18.5  998 269  6.0 5  9.3  69  188  270 357 -403  2
3823500 2818500  8  5 12  19.5  998 273  5.3 4  9.3  66  163  294 361 -407  2
3823500 2818500  8  5 13  20.1 1000 262  6.0 4  8.6  58  235  283 361 -418  2
3823500 2818500  8  5 14  20.8 1000 276  5.4 5  8.4  55  318  237 366 -424  2
3823500 2818500  8  5 15  20.4 1001 287  4.5 3  8.5  55  278  212 362 -428  2
3823500 2818500  8  5 16  20.8 1001 276  4.9 5  8.3  54   79  224 359 -435  2
3823500 2818500  8  5 17  20.4 1002 284  4.5 3  8.3  54  115  173 357 -434  2
3823500 2818500  8  5 18  20.0 1002 284  4.7 5  8.3  56  149  100 353 -428  2
3823500 2818500  8  5 19  19.6 1001 262  3.9 3  8.2  56   29   69 350 -423  2
3823500 2818500  8  5 20  18.0 1002 257  2.0 3  8.2  60   27   24 339 -417  2
3823500 2818500  8  5 21  16.6 1002 254  1.8 3  8.3  66    0    0 334 -409  2
3823500 2818500  8  5 22  16.2 1002 239  2.1 3  8.3  70    0    0 331 -401  2
3823500 2818500  8  5 23  15.8 1003 228  2.4 3  8.3  72    0    0 329 -395  2
3823500 2818500  8  5 24  15.6 1003 230  2.1 3  8.4  75    0    0 328 -390  2
3823500 2818500  8  6  1  15.0 1003 233  2.6 4  8.7  79    0    0 331 -387  2
3823500 2818500  8  6  2  14.8 1003 242  2.8 3  8.9  83    0    0 330 -384  2
3823500 2818500  8  6  3  14.5 1003 253  3.1 2  9.1  86    0    0 321 -383  2
3823500 2818500  8  6  4  14.5 1003 251  3.0 5  9.2  88    0    0 331 -381  2
3823500 2818500  8  6  5  14.8 1004 251  2.8 7  9.4  89    0    0 355 -381  2
3823500 2818500  8  6  6  15.1 1004 252  2.6 7  9.6  90    0    9 367 -382  2
3823500 2818500  8  6  7  15.5 1004 248  2.6 6  9.8  90    8   66 365 -387  2
3823500 2818500  8  6  8  16.4 1005 261  2.9 5 10.0  87   70  131 357 -395  2
3823500 2818500  8  6  9  17.5 1006 263  3.7 4  9.9  81  257  134 350 -407  2
3823500 2818500  8  6 10  18.6 1006 255  3.4 3  9.4  72  449   97 344 -419  2
3823500 2818500  8  6 11  19.5 1007 261  3.4 3  9.1  66  497  127 342 -429  2
3823500 2818500  8  6 12  20.7 1007 250  3.5 4  9.0  61  528  144 351 -437  2
3823500 2818500  8  6 13  20.9 1007 268  3.1 5  8.9  58  288  266 361 -444  2
3823500 2818500  8  6 14  22.2 1007 257  2.9 5  8.9  55  236  262 367 -454  2
3823500 2818500  8  6 15  21.3 1008 242  3.1 6  9.3  56   73  252 372 -463  2
3823500 2818500  8  6 16  20.9 1007 260  3.4 5  9.8  62   43  216 369 -465  2
3823500 2818500  8  6 17  21.4 1007 231  2.7 6 10.1  64  181  154 368 -463  2
3823500 2818500  8  6 18  21.1 1007 256  3.2 5 10.1  63  135  104 367 -456  2
3823500 2818500  8  6 19  20.6 1007 259  1.8 5 10.0  64  107   51 361 -447  2
3823500 2818500  8  6 20  19.2 1007 347  1.0 6 10.3  70   22   22 359 -436  2
3823500 2818500  8  6 21  18.4 1007 192  0.8 6 10.5  76    0    0 357 -426  2
3823500 2818500  8  6 22  18.1 1007 213  0.8 7 10.4  79    0    0 357 -419  2
3823500 2818500  8  6 23  18.7 1007 177  0.8 7 10.2  76    0    0 358 -413  2
3823500 2818500  8  6 24  17.9 1007 129  0.7 7 10.1  76    0    0 356 -408  2
3823500 2818500  8  7  1  18.0 1007 183  0.9 7 10.3  80    0    0 354 -405  2
3823500 2818500  8  7  2  17.8 1007 155  1.2 7 10.5  81    0    0 352 -402  2
3823500 2818500  8  7  3  17.5 1007 154  1.1 8 10.5  83    0    0 353 -401  2
3823500 2818500  8  7  4  17.3 1007 160  1.1 8 10.5  84    0    0 355 -398  2
3823500 2818500  8  7  5  16.9 1007 166  1.2 8 10.7  87    0    0 355 -397  2
3823500 2818500  8  7  6  17.0 1006 169  1.2 7 10.8  88    0    4 352 -398  2
3823500 2818500  8  7  7  17.3 1006 155  1.2 7 10.8  88    0   33 350 -402  2
3823500 2818500  8  7  8  18.1 1006 181  1.9 8 10.9  85    3  115 354 -407  2
3823500 2818500  8  7  9  19.6 1006 206  2.2 5 11.1  81  107  234 352 -415  2
3823500 2818500  8  7 10  22.0 1006 215  2.8 4 11.3  73  358  229 351 -426  2
3823500 2818500  8  7 11  24.3 1006 211  3.6 3 11.4  64  566  183 357 -438  2
3823500 2818500  8  7 12  25.1 1006 200  3.7 2 11.7  59  646  181 361 -454  2
3823500 2818500  8  7 13  26.1 1006 187  3.3 2 11.7  56  582  228 365 -471  2
3823500 2818500  8  7 14  26.8 1005 219  3.1 3 11.5  53  502  258 371 -484  2
3823500 2818500  8  7 15  27.1 1005 225  3.0 4 11.3  50  185  309 378 -490  2
3823500 2818500  8  7 16  27.0 1005 215  2.5 3 11.5  51  196  278 380 -487  2
3823500 2818500  8  7 17  27.0 1004 245  2.0 4 11.6  51  196  210 379 -478  2
3823500 2818500  8  7 18  26.8 1004 243  1.3 5 11.5  51  124  148 381 -467  2
3823500 2818500  8  7 19  25.9 1004 274  0.1 5 11.9  54   33   83 381 -456  2
3823500 2818500  8  7 20  22.9 1004   8  0.1 6 12.6  65   15   26 377 -447  2
3823500 2818500  8  7 21  20.8 1004 112  0.1 7 12.7  76    0    0 372 -438  2
3823500 2818500  8  7 22  18.4 1003  46  0.1 6 12.3  85    0    0 363 -431  2
3823500 2818500  8  7 23  18.4 1003 109  0.1 5 12.0  90    0    0 353 -426  2
3823500 2818500  8  7 24  18.7 1003 112  0.1 6 12.0  89    0    0 353 -422  2
3823500 2818500  8  8  1  19.0 1002  90  0.3 6 12.2  88    0    0 356 -418  2
3823500 2818500  8  8  2  17.9 1002  92  0.1 5 12.1  89    0    0 352 -414  2
3823500 2818500  8  8  3  17.4 1001  66  0.1 4 11.7  92    0    0 344 -411  2
3823500 2818500  8  8  4  17.8 1000  54  0.1 5 11.6  91    0    0 342 -408  2
3823500 2818500  8  8  5  16.8 1000 114  0.1 4 11.5  91    0    0 339 -406  2
3823500 2818500  8  8  6  18.1  999 116  0.1 5 11.5  91    9   26 339 -405  2
3823500 2818500  8  8  7  20.2 1000 111  0.5 4 12.0  85   48   88 344 -406  2
3823500 2818500  8  8  8  21.9  999 142  0.8 4 12.3  77   67  162 348 -414  2
3823500 2818500  8  8  9  23.9  999 136  1.1 6 12.5  70  173  224 360 -428  2
3823500 2818500  8  8 10  25.6  998 136  1.9 6 12.8  64  310  249 373 -447  2
3823500 2818500  8  8 11  27.4  997 166  2.3 6 13.1  59  463  237 382 -466  2
3823500 2818500  8  8 12  27.9  997 185  2.5 6 12.9  54  389  313 389 -483  2
3823500 2818500  8  8 13  28.5  996 212  3.0 6 12.6  51  230  367 393 -498  2
3823500 2818500  8  8 14  27.4  996 229  3.4 7 12.8  53    0  171 398 -509  2
3823500 2818500  8  8 15  26.4  995 222  4.4 7 13.3  59    5  211 400 -513  2
3823500 2818500  8  8 16  24.0  995 218  6.3 7 13.9  67   54  252 395 -514  2
3823500 2818500  8  8 17  24.2  995 210  6.9 6 13.4  69   48  204 389 -509  2
3823500 2818500  8  8 18  23.4  995 113  5.1 6 12.1  64   48  147 385 -498  2
3823500 2818500  8  8 19  21.8  995 283  5.4 5 11.8  67   13   75 379 -485  2
3823500 2818500  8  8 20  21.0  996 264  3.9 4 11.7  72    2   18 371 -470  2
3823500 2818500  8  8 21  20.0  997 233  3.3 6 11.6  75    0    0 370 -457  2
3823500 2818500  8  8 22  19.1  997 225  0.2 6 11.5  79    0    0 371 -446  2
3823500 2818500  8  8 23  18.3  997 213  1.3 6 11.5  84    0    0 368 -434  2
3823500 2818500  8  8 24  18.6  997 194  1.9 7 11.7  86    0    0 371 -425  2
3823500 2818500  8  9  1  17.6  997 260  2.7 5 11.5  86    0    0 369 -423  2
3823500 2818500  8  9  2  17.0  996 222  3.0 5 10.8  86    0    0 360 -421  2
3823500 2818500  8  9  3  16.5  995 229  1.8 6 10.3  84    0    0 362 -420  2
3823500 2818500  8  9  4  15.4  995 191  1.5 6 10.1  87    0    0 363 -419  2
3823500 2818500  8  9  5  15.4  995 204  1.6 6 10.2  91    0    0 360 -417  2
3823500 2818500  8  9  6  15.9  995 188  1.6 6 10.4  92    0    7 360 -416  2
3823500 2818500  8  9  7  16.2  995 202  2.2 7 10.6  91    5   68 365 -417  2
3823500 2818500  8  9  8  16.8  995 233  2.9 6 10.7  89   10  130 367 -420  2
3823500 2818500  8  9  9  17.0  995 232  2.6 6 10.7  87    9  180 364 -425  2
3823500 2818500  8  9 10  17.4  995 237  4.1 7 10.7  86    1  181 369 -429  2
3823500 2818500  8  9 11  18.7  996 225  3.9 5 10.7  81  106  332 369 -430  2
3823500 2818500  8  9 12  20.0  997 236  3.9 4 10.5  73  231  368 365 -436  2
3823500 2818500  8  9 13  19.4  997 249  4.0 5 10.7  73  102  348 368 -442  2
3823500 2818500  8  9 14  17.3  997 287  3.8 7 10.9  81   36  290 374 -444  2
3823500 2818500  8  9 15  19.5  997 274  3.6 4 10.9  81  349  292 370 -445  2
3823500 2818500  8  9 16  19.9  997 289  3.7 4 10.9  74  237  268 363 -444  2
3823500 2818500  8  9 17  18.8  998 289  3.1 4 10.8  75  103  216 359 -441  2
3823500 2818500  8  9 18  16.9  998 317  1.9 8 11.0  84    0   83 367 -432  2
3823500 2818500  8  9 19  16.8  999 319  3.2 7 10.6  87    0   39 375 -423  2
3823500 2818500  8  9 20  16.2 1000 330  1.8 7  9.7  82    2   18 369 -419  2
3823500 2818500  8  9 21  16.2 1001 294  0.2 7  9.1  78    0    0 368 -416  2
3823500 2818500  8  9 22  15.8 1002 289  0.4 7  8.8  76    0    0 367 -414  2
3823500 2818500  8  9 23  15.5 1003 288  0.2 8  8.7  77    0    0 371 -409  2
3823500 2818500  8  9 24  14.4 1004 276  0.1 8  8.6  80    0    0 373 -405  2
3823500 2818500  8 10  1  13.9 1004 256  0.5 6  8.5  84    0    0 362 -403  2
3823500 2818500  8 10  2  13.5 1004 255  0.2 5  8.5  86    0    0 346 -399  2
3823500 2818500  8 10  3  13.6 1005 251  1.0 4  8.5  86    0    0 336 -397  2
3823500 2818500  8 10  4  13.7 1005 246  0.5 5  8.5  86    0    0 335 -397  2
3823500 2818500  8 10  5  13.6 1005 261  0.6 6  8.6  87    0    0 343 -395  2
3823500 2818500  8 10  6  13.4 1005 246  1.1 7  8.5  87    0   10 351 -393  2
3823500 2818500  8 10  7  13.7 1006 250  1.0 6  8.5  87   10   73 349 -393  2
3823500 2818500  8 10  8  14.5 1006 261  1.3 4  8.6  85  121  146 336 -396  2
3823500 2818500  8 10  9  15.8 1006 258  1.8 4  8.6  79  205  204 330 -402  2
3823500 2818500  8 10 10  16.5 1006 261  2.1 5  8.3  72  108  284 335 -410  2
3823500 2818500  8 10 11  16.7 1006 250  2.1 5  8.1  68   78  306 339 -420  2
3823500 2818500  8 10 12  17.7 1006 245  2.1 6  8.0  64   31  285 343 -429  2
3823500 2818500  8 10 13  18.6 1006 224  2.4 4  7.8  60  289  345 343 -438  2
3823500 2818500  8 10 14  19.0 1006 252  2.2 6  7.6  56  192  336 345 -443  2
3823500 2818500  8 10 15  19.3 1006 248  2.1 5  7.4  53  148  300 349 -445  2
3823500 2818500  8 10 16  20.1 1005 215  1.3 4  7.7  53  254  248 345 -445  2
3823500 2818500  8 10 17  20.0 1005 218  2.9 4  8.0  54  236  184 344 -441  2
3823500 2818500  8 10 18  20.0 1004 213  2.2 4  8.0  54  165  128 343 -434  2
3823500 2818500  8 10 19  19.3 1004 194  1.7 6  8.1  56   45   78 351 -429  2
3823500 2818500  8 10 20  18.4 1003 167  1.0 7  8.3  61    6   19 362 -426  2
3823500 2818500  8 10 21  17.9 1003 169  1.4 7  8.5  64    0    0 366 -422  2
3823500 2818500  8 10 22  18.3 1002 176  2.0 8  8.6  66    0    0 372 -419  2
3823500 2818500  8 10 23  18.1 1002 205  1.4 8  9.0  68    0    0 380 -418  2
3823500 2818500  8 10 24  17.5 1001 225  1.8 8  9.5  74    0    0 383 -417  2
3823500 2818500  8 11  1  17.2 1001 221  1.3 6  9.9  79    0    0 377 -416  2
3823500 2818500  8 11  2  16.7 1001 225  1.4 7  9.9  81    0    0 373 -414  2
3823500 2818500  8 11  3  16.3 1000 210  1.4 7 10.1  85    0    0 378 -413  2
3823500 2818500  8 11  4  16.9  999 184  1.1 8 10.1  84    0    0 383 -412  2
3823500 2818500  8 11  5  17.2  998 190  1.7 8  9.8  80    0    0 388 -412  2
3823500 2818500  8 11  6  17.6  998 196  2.4 8  9.8  78    0   15 389 -412  2
3823500 2818500  8 11  7  18.0  998 195  2.3 8 10.0  77    0   45 391 -411  2
3823500 2818500  8 11  8  18.3  997 203  3.4 7 10.3  78    0   76 388 -409  2
3823500 2818500  8 11  9  18.5  997 204  3.9 7 10.4  77    0   85 385 -406  2
3823500 2818500  8 11 10  17.9  997 211  2.9 7 10.4  78    0   96 386 -405  2
3823500 2818500  8 11 11  17.0  997 214  3.1 7 10.5  83    0  190 384 -406  2
3823500 2818500  8 11 12  17.2  998 208  3.7 7 10.7  86    0  205 385 -408  2
3823500 2818500  8 11 13  16.8  997 212  4.5 7 10.6  86    0  193 384 -409  2
3823500 2818500  8 11 14  17.7  998 214  4.3 7 10.7  85    0  172 385 -411  2
3823500 2818500  8 11 15  18.7  997 212  3.4 7 10.8  81    0  192 388 -415  2
