     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
*** 
3823500 2818500  2 27 11   6.5  987 248  7.9 4  4.3  71  121  127 269 -336  3
3823500 2818500  2 27 12   6.9  988 249  7.6 4  4.2  66  110  152 259 -342  3
3823500 2818500  2 27 13   6.9  989 243  8.2 4  4.0  63  146  151 259 -347  3
3823500 2818500  2 27 14   8.2  989 252  8.7 4  3.6  55   90  145 261 -350  3
3823500 2818500  2 27 15   8.1  989 248  8.5 5  3.4  49  161  112 266 -351  3
3823500 2818500  2 27 16   8.4  989 235  7.2 5  3.4  49  126   79 272 -349  3
3823500 2818500  2 27 17   5.7  989 243  7.9 5  3.7  58   61   47 268 -346  3
3823500 2818500  2 27 18   5.9  989 244  5.5 6  4.1  71   26   13 270 -341  3
3823500 2818500  2 27 19   5.3  989 233  3.9 6  4.3  74    0    0 272 -336  3
3823500 2818500  2 27 20   4.2  989 220  2.3 6  4.4  81    0    0 270 -335  3
3823500 2818500  2 27 21   4.4  989 227  1.9 7  4.5  86    0    0 273 -334  3
3823500 2818500  2 27 22   4.2  988 205  1.7 7  4.6  87    0    0 278 -332  3
3823500 2818500  2 27 23   4.2  988 235  1.2 7  4.6  87    0    0 279 -330  3
3823500 2818500  2 27 24   4.3  987 230  3.6 6  4.6  87    0    0 274 -330  3
3823500 2818500  2 28  1   5.0  987 239  5.1 6  4.6  85    0    0 271 -333  3
3823500 2818500  2 28  2   5.0  987 239  5.6 6  4.5  82    0    0 273 -334  3
3823500 2818500  2 28  3   4.9  988 240  5.6 5  4.4  79    0    0 268 -335  3
3823500 2818500  2 28  4   4.5  988 231  4.8 5  4.3  79    0    0 263 -336  3
3823500 2818500  2 28  5   4.6  988 228  6.2 5  4.3  79    0    0 262 -335  3
3823500 2818500  2 28  6   3.4  988 221  4.2 6  4.3  82    0    0 267 -335  3
3823500 2818500  2 28  7   4.2  988 225  5.5 5  4.2  83    0    0 266 -335  3
3823500 2818500  2 28  8   4.5  988 226  6.0 7  4.2  79    0    0 274 -334  3
3823500 2818500  2 28  9   4.9  988 230  5.9 6  4.2  77    7   51 281 -335  3
3823500 2818500  2 28 10   5.4  988 231  6.6 7  4.1  73   27  108 281 -336  3
3823500 2818500  2 28 11   6.1  989 230  6.2 6  4.1  71   72  153 284 -338  3
3823500 2818500  2 28 12   6.4  989 234  6.4 7  4.2  70   11  149 285 -339  3
3823500 2818500  2 28 13   6.7  989 230  6.4 6  4.3  69    6  148 286 -340  3
3823500 2818500  2 28 14   5.8  990 235  5.9 7  4.4  72    0   76 286 -344  3
3823500 2818500  2 28 15   5.6  990 241  6.4 7  4.6  79    0   48 290 -345  3
3823500 2818500  2 28 16   6.5  991 225  5.6 6  4.7  79   29  102 284 -343  3
3823500 2818500  2 28 17   6.6  991 233  6.1 5  4.6  75   39   60 273 -345  3
3823500 2818500  2 28 18   5.7  991 234  3.7 5  4.6  76   20   19 264 -344  3
3823500 2818500  2 28 19   5.2  992 229  2.6 4  4.5  79    0    0 255 -341  3
3823500 2818500  2 28 20   4.8  992 216  1.9 2  4.4  80    0    0 235 -340  3
3823500 2818500  2 28 21   4.3  992 213  3.2 3  4.5  84    0    0 228 -340  3
3823500 2818500  2 28 22   4.3  993 225  3.0 5  4.5  86    0    0 244 -340  3
3823500 2818500  2 28 23   4.4  993 228  3.5 5  4.5  85    0    0 255 -340  3
3823500 2818500  2 28 24   4.7  994 231  3.0 6  4.6  85    0    0 262 -339  3
3823500 2818500  3  1  1   4.9  994 232  2.4 5  4.6  84    0    0 262 -337  3
3823500 2818500  3  1  2   4.9  994 241  2.2 6  4.6  84    0    0 265 -337  3
3823500 2818500  3  1  3   5.0  994 240  2.5 7  4.7  84    0    0 276 -336  3
3823500 2818500  3  1  4   5.0  994 228  2.7 7  4.7  85    0    0 284 -335  3
3823500 2818500  3  1  5   4.4  994 240  2.9 7  4.7  88    0    0 285 -335  3
3823500 2818500  3  1  6   3.7  995 250  2.1 8  4.7  90    0    0 293 -334  3
3823500 2818500  3  1  7   3.2  995 244  2.5 8  4.5  92    0    0 299 -334  3
3823500 2818500  3  1  8   3.5  996 250  2.7 7  4.6  93    0   13 293 -335  3
3823500 2818500  3  1  9   3.9  996 254  2.6 7  4.7  92    1   62 289 -336  3
3823500 2818500  3  1 10   4.7  997 261  3.2 7  4.8  91    0   93 291 -338  3
3823500 2818500  3  1 11   5.1  998 269  3.6 7  4.8  88    0   97 292 -341  3
3823500 2818500  3  1 12   5.7  999 285  3.8 6  4.8  85    6  173 288 -344  3
3823500 2818500  3  1 13   6.2 1000 299  3.6 7  4.7  80    0  138 290 -347  3
3823500 2818500  3  1 14   7.3 1001 315  3.1 5  4.3  70   61  184 286 -348  3
3823500 2818500  3  1 15   7.7 1001 296  3.3 3  4.0  62  269  102 265 -349  3
3823500 2818500  3  1 16   7.4 1002 340  4.5 5  4.0  61   61  118 268 -348  3
3823500 2818500  3  1 17   6.2 1002 338  4.2 2  3.7  60  113   69 261 -347  3
3823500 2818500  3  1 18   4.2 1003 345  3.2 2  3.4  62   24   29 243 -345  3
3823500 2818500  3  1 19   2.7 1004 358  1.3 2  3.3  68    0    0 237 -343  3
3823500 2818500  3  1 20   1.4 1005 347  1.4 3  3.2  72    0    0 236 -340  3
3823500 2818500  3  1 21   0.6 1006 275  0.7 3  3.1  76    0    0 237 -338  3
3823500 2818500  3  1 22  -1.4 1007  20  0.6 2  2.9  80    0    0 229 -337  3
3823500 2818500  3  1 23  -1.5 1008 324  0.7 2  2.8  82    0    0 222 -335  3
3823500 2818500  3  1 24  -2.2 1008  12  0.0 4  2.8  83    0    0 229 -330  3
3823500 2818500  3  2  1  -2.6 1008  56  0.5 6  2.7  86    0    0 243 -327  3
3823500 2818500  3  2  2  -3.2 1008 142  0.4 5  2.7  89    0    0 246 -325  3
3823500 2818500  3  2  3  -3.5 1008 174  0.4 5  2.7  89    0    0 241 -322  3
3823500 2818500  3  2  4  -3.8 1008 119  0.3 4  2.6  88    0    0 235 -320  3
3823500 2818500  3  2  5  -4.6 1008 223  0.3 4  2.5  89    0    0 230 -319  3
3823500 2818500  3  2  6  -4.4 1008 183  0.1 2  2.4  89    0    0 221 -318  3
3823500 2818500  3  2  7  -4.5 1008 188  0.2 2  2.4  88    0    0 212 -315  3
3823500 2818500  3  2  8  -4.4 1008 176  0.4 2  2.5  91    0   13 211 -314  3
3823500 2818500  3  2  9  -2.0 1007 155  0.3 2  2.8  94   37   81 215 -315  3
3823500 2818500  3  2 10  -0.2 1007 181  1.5 3  3.3  93  138  118 225 -317  3
3823500 2818500  3  2 11   2.6 1007 218  2.4 2  3.6  86  248  129 230 -320  3
3823500 2818500  3  2 12   3.5 1007 219  2.3 2  3.4  72  358  115 229 -328  3
3823500 2818500  3  2 13   4.8 1007 256  2.3 1  3.1  60  376  132 226 -341  3
3823500 2818500  3  2 14   5.6 1006 250  2.7 2  3.1  56  333  146 228 -348  3
3823500 2818500  3  2 15   6.2 1005 253  3.2 1  3.1  54  307  124 232 -349  3
3823500 2818500  3  2 16   5.9 1004 260  4.1 1  3.1  53  223   90 227 -347  3
3823500 2818500  3  2 17   5.6 1004 256  3.8 2  3.1  54  108   71 230 -344  3
3823500 2818500  3  2 18   4.8 1004 262  3.0 3  3.1  56   25   30 239 -337  3
3823500 2818500  3  2 19   4.1 1003 250  2.3 4  3.2  60    0    1 246 -328  3
3823500 2818500  3  2 20   3.9 1003 258  2.5 5  3.3  64    0    0 254 -323  3
3823500 2818500  3  2 21   2.8 1004 272  2.6 6  3.5  73    0    0 262 -320  3
3823500 2818500  3  2 22   2.4 1004 274  2.6 6  3.9  84    0    0 267 -319  3
3823500 2818500  3  2 23   1.8 1004 278  2.2 6  4.0  89    0    0 268 -319  3
3823500 2818500  3  2 24   1.3 1004 267  2.1 5  3.9  91    0    0 261 -318  3
3823500 2818500  3  3  1   0.9 1005 273  2.3 2  3.8  92    0    0 240 -317  3
3823500 2818500  3  3  2   0.1 1005 265  2.1 0  3.6  92    0    0 213 -317  3
3823500 2818500  3  3  3   0.0 1006 256  2.0 1  3.5  92    0    0 207 -317  3
3823500 2818500  3  3  4   0.6 1006 259  1.7 3  3.6  93    0    0 223 -318  3
3823500 2818500  3  3  5   0.9 1007 253  1.8 5  3.7  92    0    0 243 -318  3
3823500 2818500  3  3  6   0.8 1007 247  1.5 3  3.7  92    0    0 244 -319  3
3823500 2818500  3  3  7   0.3 1007 244  1.6 5  3.6  91    0    0 243 -319  3
3823500 2818500  3  3  8   0.6 1008 241  1.5 5  3.6  91    0   12 252 -319  3
3823500 2818500  3  3  9   1.3 1008 237  1.8 4  3.8  93   16   91 248 -319  3
3823500 2818500  3  3 10   3.1 1009 245  2.2 5  4.1  91   70  171 250 -322  3
3823500 2818500  3  3 11   4.6 1009 239  2.3 5  4.3  85   81  228 260 -330  3
3823500 2818500  3  3 12   6.1 1010 244  3.4 5  4.3  77   85  261 264 -342  3
3823500 2818500  3  3 13   7.1 1010 241  4.3 6  4.2  69   69  266 272 -351  3
3823500 2818500  3  3 14   7.3 1010 244  4.2 7  4.0  64    8  189 285 -356  3
3823500 2818500  3  3 15   8.1 1009 239  3.6 5  4.0  61   57  220 282 -358  3
3823500 2818500  3  3 16   7.3 1009 243  4.0 6  4.0  60   18  145 279 -356  3
3823500 2818500  3  3 17   7.1 1009 246  3.0 7  3.9  62    3   76 295 -353  3
3823500 2818500  3  3 18   6.8 1009 226  2.8 7  4.0  64    2   28 304 -350  3
3823500 2818500  3  3 19   6.4 1009 221  2.2 7  4.1  67    0    0 303 -345  3
3823500 2818500  3  3 20   6.2 1010 227  2.1 6  4.2  70    0    0 298 -342  3
3823500 2818500  3  3 21   6.2 1010 243  2.8 7  4.3  72    0    0 298 -340  3
3823500 2818500  3  3 22   6.1 1010 237  3.2 7  4.4  74    0    0 305 -339  3
3823500 2818500  3  3 23   6.1 1010 241  3.1 7  4.4  75    0    0 306 -337  3
3823500 2818500  3  3 24   6.1 1010 248  2.9 8  4.5  76    0    0 314 -335  3
3823500 2818500  3  4  1   5.7 1010 243  3.2 7  4.6  79    0    0 317 -334  3
3823500 2818500  3  4  2   5.7 1010 247  3.1 7  4.7  82    0    0 312 -333  3
3823500 2818500  3  4  3   5.6 1010 241  2.9 7  4.8  84    0    0 313 -332  3
3823500 2818500  3  4  4   5.6 1010 239  2.3 7  4.8  85    0    0 314 -331  3
3823500 2818500  3  4  5   5.6 1010 240  2.6 7  4.9  86    0    0 314 -330  3
3823500 2818500  3  4  6   5.5 1010 236  2.4 8  4.9  87    0    0 320 -329  3
3823500 2818500  3  4  7   5.6 1010 239  2.4 8  4.9  87    0    0 327 -330  3
3823500 2818500  3  4  8   5.6 1010 238  2.3 8  5.0  88    0   10 327 -331  3
3823500 2818500  3  4  9   5.8 1011 234  2.6 7  5.1  88    0   59 322 -333  3
3823500 2818500  3  4 10   6.2 1011 225  2.6 8  5.2  88    0   82 323 -338  3
3823500 2818500  3  4 11   6.5 1012 229  2.5 8  5.3  88    0   99 330 -346  3
3823500 2818500  3  4 12   7.3 1011 237  2.8 7  5.4  87   22  160 325 -355  3
3823500 2818500  3  4 13   8.1 1011 233  2.6 7  5.5  84   45  160 321 -362  3
3823500 2818500  3  4 14   8.7 1011 238  2.2 7  5.6  82    4  145 322 -367  3
3823500 2818500  3  4 15   8.7 1010 231  2.3 7  5.6  80    0  111 323 -369  3
3823500 2818500  3  4 16   8.7 1010 225  2.4 7  5.5  79    0   80 323 -367  3
3823500 2818500  3  4 17   8.6 1009 240  1.7 8  5.5  79    0   36 329 -363  3
3823500 2818500  3  4 18   8.4 1009 223  1.6 7  5.4  78    0   18 328 -359  3
3823500 2818500  3  4 19   8.1 1009 214  1.5 8  5.4  79    0    0 325 -355  3
3823500 2818500  3  4 20   7.9 1009 217  1.4 8  5.4  80    0    0 325 -351  3
3823500 2818500  3  4 21   7.8 1009 244  1.8 8  5.3  80    0    0 322 -349  3
3823500 2818500  3  4 22   7.8 1009 241  1.6 7  5.2  79    0    0 315 -348  3
3823500 2818500  3  4 23   7.6 1008 268  1.3 7  5.1  78    0    0 309 -347  3
3823500 2818500  3  4 24   7.3 1008 201  1.3 7  5.1  78    0    0 308 -345  3
3823500 2818500  3  5  1   6.6 1007 203  0.9 7  5.0  81    0    0 307 -343  3
3823500 2818500  3  5  2   6.6 1007 220  1.2 8  5.1  83    0    0 309 -342  3
3823500 2818500  3  5  3   6.4 1006 208  1.0 8  5.1  83    0    0 311 -342  3
3823500 2818500  3  5  4   6.3 1006 285  0.4 8  5.0  84    0    0 309 -340  3
3823500 2818500  3  5  5   5.8 1006 251  0.8 8  5.0  85    0    0 306 -340  3
3823500 2818500  3  5  6   5.5 1005 167  1.0 8  5.0  87    0    0 304 -340  3
3823500 2818500  3  5  7   5.5 1004 168  0.6 8  5.0  88    0    0 302 -340  3
3823500 2818500  3  5  8   5.8 1004 190  0.7 8  4.9  86    0    9 303 -339  3
3823500 2818500  3  5  9   6.1 1004 233  0.3 7  5.0  85    0   58 299 -341  3
3823500 2818500  3  5 10   6.4 1004 217  0.9 7  5.1  86    0   89 295 -346  3
3823500 2818500  3  5 11   6.9 1005 220  1.1 8  5.2  84    0   75 299 -354  3
3823500 2818500  3  5 12   7.3 1005 230  1.8 8  5.2  82    0   85 304 -363  3
3823500 2818500  3  5 13   7.9 1005 258  1.8 8  5.2  79    0   95 307 -369  3
3823500 2818500  3  5 14   8.2 1005 258  2.4 8  5.0  74    0  109 309 -371  3
3823500 2818500  3  5 15   8.3 1004 291  2.7 7  4.8  70    0  119 307 -370  3
3823500 2818500  3  5 16   8.2 1003 271  2.7 8  4.7  68    0   68 309 -368  3
3823500 2818500  3  5 17   8.4 1003 248  1.8 7  4.6  68    1   72 310 -365  3
3823500 2818500  3  5 18   7.7 1004 236  1.7 6  4.6  68   11   46 299 -360  3
3823500 2818500  3  5 19   7.2 1004 220  1.4 7  4.5  70    0    4 296 -355  3
3823500 2818500  3  5 20   7.1 1004 226  1.6 8  4.6  72    0    0 302 -351  3
3823500 2818500  3  5 21   6.7 1004 224  1.7 8  4.7  75    0    0 301 -349  3
3823500 2818500  3  5 22   6.5 1004 227  1.6 7  4.7  76    0    0 293 -347  3
3823500 2818500  3  5 23   6.4 1004 230  2.0 7  4.7  77    0    0 286 -343  3
3823500 2818500  3  5 24   5.7 1004 227  2.2 6  4.6  79    0    0 282 -338  3
3823500 2818500  3  6  1   4.8 1003 233  2.2 5  4.5  81    0    0 272 -333  3
3823500 2818500  3  6  2   5.0 1002 221  2.2 3  4.5  84    0    0 260 -332  3
3823500 2818500  3  6  3   4.9 1002 225  2.3 4  4.6  85    0    0 256 -333  3
3823500 2818500  3  6  4   4.9 1001 226  2.7 5  4.6  84    0    0 265 -335  3
3823500 2818500  3  6  5   5.0 1000 228  3.8 5  4.5  83    0    0 271 -336  3
3823500 2818500  3  6  6   4.9  999 221  3.1 7  4.5  82    0    0 282 -332  3
3823500 2818500  3  6  7   5.1  998 220  3.3 7  4.5  82    0    0 293 -329  3
3823500 2818500  3  6  8   5.3  998 220  3.6 8  4.5  81    0    7 299 -329  3
3823500 2818500  3  6  9   5.9  997 232  4.6 7  4.5  79    0   41 301 -331  3
3823500 2818500  3  6 10   6.4  997 222  5.6 7  4.5  76    0   93 299 -337  3
3823500 2818500  3  6 11   6.8  996 236  5.9 7  4.5  73    0  137 302 -343  3
3823500 2818500  3  6 12   7.0  996 235  5.6 7  4.6  74    0  115 304 -349  3
3823500 2818500  3  6 13   6.8  995 241  5.2 8  4.8  76    0   80 313 -353  3
3823500 2818500  3  6 14   7.1  995 239  5.8 7  4.9  78    0  109 315 -354  3
3823500 2818500  3  6 15   6.5  994 241  4.8 7  5.2  84    0   81 312 -353  3
3823500 2818500  3  6 16   6.7  994 241  4.8 7  5.6  91    0   61 316 -353  3
3823500 2818500  3  6 17   7.3  994 237  5.2 7  5.8  91    0   54 318 -353  3
3823500 2818500  3  6 18   7.7  994 243  5.0 8  6.0  91    0   20 328 -354  3
3823500 2818500  3  6 19   8.3  994 238  4.5 8  6.1  89    0    1 337 -354  3
3823500 2818500  3  6 20   8.5  994 238  5.0 8  6.1  88    0    0 340 -354  3
3823500 2818500  3  6 21   8.6  994 245  5.6 8  6.2  88    0    0 343 -355  3
3823500 2818500  3  6 22   8.9  994 244  5.3 8  6.3  88    0    0 345 -355  3
3823500 2818500  3  6 23   9.3  994 247  5.7 8  6.4  87    0    0 349 -356  3
3823500 2818500  3  6 24   9.7  994 246  6.2 8  6.5  86    0    0 351 -357  3
3823500 2818500  3  7  1  10.0  993 244  6.4 8  6.5  84    0    0 353 -358  3
3823500 2818500  3  7  2  10.2  993 244  5.9 8  6.5  83    0    0 354 -359  3
3823500 2818500  3  7  3  10.4  993 244  6.1 8  6.5  81    0    0 354 -360  3
3823500 2818500  3  7  4  10.5  992 246  6.8 8  6.4  80    0    0 354 -360  3
3823500 2818500  3  7  5  10.5  992 256  8.1 8  6.4  80    0    0 352 -360  3
3823500 2818500  3  7  6  10.8  992 255  8.8 7  6.3  77    0    0 343 -357  3
3823500 2818500  3  7  7   9.9  993 275  7.6 7  6.2  78    0    0 333 -354  3
3823500 2818500  3  7  8   7.4  994 278  7.9 8  5.8  81    0    5 332 -352  3
3823500 2818500  3  7  9   8.0  995 278  5.3 7  5.4  81    4   66 327 -352  3
3823500 2818500  3  7 10   9.3  996 290  6.7 6  5.1  72   66  116 316 -353  3
3823500 2818500  3  7 11   9.4  998 292  6.7 5  4.7  64  130  133 304 -353  3
3823500 2818500  3  7 12  10.0  999 285  7.0 5  4.6  60  128  159 298 -352  3
3823500 2818500  3  7 13  10.0 1000 288  7.6 3  4.4  57  300   84 286 -353  3
3823500 2818500  3  7 14   9.7 1001 293  6.9 5  4.4  58    6  162 287 -354  3
3823500 2818500  3  7 15   9.7 1002 294  6.1 6  4.5  60   16  154 302 -354  3
3823500 2818500  3  7 16   9.5 1003 291  6.6 6  4.5  60   54  115 305 -353  3
3823500 2818500  3  7 17   8.8 1005 285  7.1 4  4.5  62   38   72 296 -351  3
3823500 2818500  3  7 18   8.4 1006 291  5.5 3  4.3  62   38   21 280 -350  3
3823500 2818500  3  7 19   7.4 1007 286  4.0 2  4.2  64    0    2 267 -346  3
3823500 2818500  3  7 20   6.8 1009 278  2.9 0  4.2  67    0    0 251 -341  3
3823500 2818500  3  7 21   6.2 1010 275  2.6 0  4.2  69    0    0 239 -338  3
3823500 2818500  3  7 22   5.4 1011 273  2.0 0  4.2  72    0    0 238 -335  3
3823500 2818500  3  7 23   4.7 1012 264  1.7 0  4.2  77    0    0 236 -332  3
3823500 2818500  3  7 24   4.6 1013 258  1.6 0  4.2  80    0    0 234 -330  3
3823500 2818500  3  8  1   4.4 1014 251  2.0 0  4.2  81    0    0 233 -329  3
3823500 2818500  3  8  2   4.1 1014 252  1.5 0  4.3  83    0    0 231 -327  3
3823500 2818500  3  8  3   4.1 1015 255  1.4 0  4.3  85    0    0 230 -325  3
3823500 2818500  3  8  4   3.3 1015 239  1.6 0  4.3  87    0    0 229 -323  3
3823500 2818500  3  8  5   2.9 1016 238  1.5 0  4.2  89    0    0 226 -321  3
3823500 2818500  3  8  6   2.2 1016 238  1.4 0  4.1  90    0    0 224 -320  3
3823500 2818500  3  8  7   2.3 1016 221  1.7 2  4.1  92    0    0 232 -319  3
3823500 2818500  3  8  8   2.9 1017 224  1.5 4  4.3  94    0   23 250 -319  3
3823500 2818500  3  8  9   4.9 1017 238  1.6 4  4.6  92   54  100 262 -320  3
3823500 2818500  3  8 10   6.8 1018 244  2.2 4  4.9  85  151  150 265 -327  3
3823500 2818500  3  8 11   8.9 1018 241  3.4 5  5.1  77  187  204 272 -339  3
3823500 2818500  3  8 12  10.2 1018 234  4.1 5  5.1  69  210  237 278 -350  3
3823500 2818500  3  8 13  10.8 1017 232  3.9 5  4.9  63  193  258 278 -358  3
3823500 2818500  3  8 14  11.3 1017 244  4.0 6  4.8  58  108  261 283 -363  3
3823500 2818500  3  8 15  11.3 1016 241  4.1 6  4.6  56   67  221 290 -365  3
3823500 2818500  3  8 16  11.3 1015 241  3.4 6  4.6  56  114  170 291 -365  3
3823500 2818500  3  8 17  11.4 1014 231  2.3 6  4.6  56   29  105 291 -361  3
3823500 2818500  3  8 18  10.7 1013 231  1.8 7  4.5  56    7   36 294 -356  3
3823500 2818500  3  8 19   8.6 1013 204  0.8 6  4.5  60    0    4 289 -351  3
3823500 2818500  3  8 20   8.0 1012 195  0.8 5  4.4  65    0    0 278 -347  3
3823500 2818500  3  8 21   8.1 1012 193  0.8 4  4.5  67    0    0 269 -346  3
3823500 2818500  3  8 22   8.2 1011 193  0.7 4  4.5  66    0    0 271 -345  3
3823500 2818500  3  8 23   8.5 1010 199  1.6 4  4.5  66    0    0 281 -345  3
3823500 2818500  3  8 24   8.2 1009 196  1.3 4  4.5  66    0    0 288 -344  3
3823500 2818500  3  9  1   8.3 1008 204  2.1 6  4.6  67    0    0 297 -345  3
3823500 2818500  3  9  2   8.1 1007 204  2.5 7  4.7  68    0    0 307 -345  3
3823500 2818500  3  9  3   7.9 1006 207  2.2 7  4.7  71    0    0 312 -346  3
3823500 2818500  3  9  4   8.2 1005 213  2.1 7  4.9  72    0    0 315 -346  3
3823500 2818500  3  9  5   9.0 1004 226  3.6 7  5.0  72    0    0 319 -346  3
3823500 2818500  3  9  6   8.8 1004 238  3.8 7  5.1  72    0    0 322 -347  3
3823500 2818500  3  9  7   8.7 1003 246  3.8 8  5.3  74    0    0 326 -348  3
3823500 2818500  3  9  8   8.3 1003 242  3.5 8  5.4  78    0    5 331 -349  3
3823500 2818500  3  9  9   7.6 1003 243  3.5 8  5.7  84    0   18 332 -351  3
3823500 2818500  3  9 10   7.7 1003 253  2.9 8  5.8  88    0   48 333 -353  3
3823500 2818500  3  9 11   8.6 1003 253  2.5 7  5.5  80    0  107 331 -356  3
3823500 2818500  3  9 12   9.4 1003 234  1.6 6  5.2  72   51  188 322 -360  3
3823500 2818500  3  9 13   9.5 1002 244  2.3 6  5.2  70   51  198 317 -365  3
3823500 2818500  3  9 14   9.0 1002 238  2.8 7  5.4  73    0  102 322 -370  3
3823500 2818500  3  9 15   9.5 1001 243  2.1 7  5.6  77    0  106 324 -370  3
3823500 2818500  3  9 16   9.2 1000 203  3.2 6  5.8  78    2  107 316 -367  3
3823500 2818500  3  9 17   9.4  999 221  4.1 3  5.9  80  114   51 297 -364  3
3823500 2818500  3  9 18   9.2  998 219  3.5 4  5.8  79   50   32 288 -360  3
3823500 2818500  3  9 19   7.6  997 242  3.4 6  5.4  77    3    5 298 -356  3
3823500 2818500  3  9 20   4.9  997 253  6.0 8  4.6  77    0    0 309 -350  3
3823500 2818500  3  9 21   6.3  997 229  5.9 5  4.3  75    0    0 303 -348  3
3823500 2818500  3  9 22   6.5  997 249 10.3 5  4.1  67    0    0 290 -346  3
3823500 2818500  3  9 23   6.1  997 250 10.2 6  3.9  65    0    0 295 -343  3
3823500 2818500  3  9 24   4.4  997 260 10.5 7  4.2  74    0    0 303 -338  3
3823500 2818500  3 10  1   4.5  999 269  9.4 7  4.4  83    0    0 307 -333  3
3823500 2818500  3 10  2   3.3 1001 268  7.8 7  4.3  85    0    0 302 -330  3
3823500 2818500  3 10  3   2.9 1003 282  3.9 6  4.3  89    0    0 290 -326  3
3823500 2818500  3 10  4   3.5 1004 259  4.1 4  4.3  89    0    0 272 -324  3
3823500 2818500  3 10  5   3.2 1005 247  3.3 3  4.2  86    0    0 258 -322  3
3823500 2818500  3 10  6   3.0 1006 244  3.0 4  4.0  84    0    0 256 -321  3
3823500 2818500  3 10  7   2.6 1006 235  2.9 2  3.9  84    0    0 249 -320  3
3823500 2818500  3 10  8   3.1 1007 241  3.4 2  4.0  84    4   34 240 -319  3
3823500 2818500  3 10  9   4.5 1007 238  3.7 2  4.1  82   67  101 241 -320  3
3823500 2818500  3 10 10   5.7 1008 242  4.0 2  4.2  76  158  149 242 -326  3
3823500 2818500  3 10 11   6.7 1008 238  5.4 3  4.2  71  225  191 245 -335  3
3823500 2818500  3 10 12   7.7 1009 235  5.2 4  4.1  64  291  206 251 -345  3
3823500 2818500  3 10 13   8.9 1009 238  5.3 3  3.8  56  328  207 254 -353  3
3823500 2818500  3 10 14   9.5 1008 213  5.5 2  3.6  49  303  210 251 -358  3
3823500 2818500  3 10 15  10.1 1007 211  5.5 2  3.6  47  288  175 252 -360  3
3823500 2818500  3 10 16  10.4 1007 202  5.2 2  3.6  46  227  137 253 -359  3
3823500 2818500  3 10 17  10.6 1006 210  4.8 1  3.6  45  132   98 250 -355  3
3823500 2818500  3 10 18   9.9 1005 203  3.2 1  3.6  46   40   47 247 -350  3
3823500 2818500  3 10 19   9.1 1004 196  3.0 0  3.6  49    1    7 242 -343  3
3823500 2818500  3 10 20   8.7 1005 200  2.3 0  3.7  52    0    0 238 -339  3
3823500 2818500  3 10 21   8.1 1005 203  2.0 1  3.7  54    0    0 239 -336  3
3823500 2818500  3 10 22   7.6 1005 202  2.6 1  3.8  56    0    0 241 -335  3
3823500 2818500  3 10 23   7.7 1005 207  3.0 1  3.8  58    0    0 241 -333  3
3823500 2818500  3 10 24   7.9 1006 201  3.2 1  3.8  58    0    0 240 -332  3
3823500 2818500  3 11  1   7.9 1005 204  2.9 1  3.8  56    0    0 238 -331  3
3823500 2818500  3 11  2   7.3 1005 206  2.3 1  3.7  56    0    0 235 -330  3
3823500 2818500  3 11  3   7.0 1005 194  2.1 1  3.6  57    0    0 233 -330  3
3823500 2818500  3 11  4   6.9 1005 196  2.0 1  3.6  57    0    0 234 -330  3
3823500 2818500  3 11  5   6.0 1005 194  1.7 3  3.6  59    0    0 243 -330  3
3823500 2818500  3 11  6   6.5 1005 195  1.6 4  3.6  61    0    0 255 -330  3
3823500 2818500  3 11  7   6.1 1005 202  1.8 7  3.7  62    0    0 269 -329  3
3823500 2818500  3 11  8   6.6 1006 199  1.7 7  3.8  64    0   27 279 -329  3
3823500 2818500  3 11  9   8.0 1006 214  1.8 6  4.0  63   29  108 279 -332  3
3823500 2818500  3 11 10   9.3 1006 219  3.9 6  4.2  60   94  174 279 -339  3
3823500 2818500  3 11 11  10.5 1007 217  4.7 6  4.4  58  217  197 282 -349  3
3823500 2818500  3 11 12  11.9 1006 216  4.4 5  4.6  56  337  190 282 -359  3
3823500 2818500  3 11 13  13.1 1006 215  4.1 5  4.7  51  351  203 282 -368  3
3823500 2818500  3 11 14  13.8 1006 204  3.7 5  4.5  47  336  200 283 -374  3
3823500 2818500  3 11 15  14.4 1005 211  3.5 4  4.3  43  309  172 280 -377  3
3823500 2818500  3 11 16  14.7 1005 220  3.5 4  4.0  38  236  143 276 -377  3
3823500 2818500  3 11 17  14.4 1005 225  2.9 6  3.8  36  128  105 280 -373  3
3823500 2818500  3 11 18  12.9 1005 224  1.2 7  3.8  39   38   50 285 -366  3
3823500 2818500  3 11 19   9.7 1005 231  0.2 6  3.7  45    1    8 279 -358  3
3823500 2818500  3 11 20   7.4 1005 117  0.2 6  3.7  53    0    0 268 -351  3
3823500 2818500  3 11 21   5.7 1006 157  0.2 5  3.7  61    0    0 260 -347  3
3823500 2818500  3 11 22   5.2 1006 178  0.4 1  3.7  66    0    0 244 -344  3
3823500 2818500  3 11 23   5.0 1006 192  0.9 1  3.8  70    0    0 231 -342  3
3823500 2818500  3 11 24   3.9 1006 203  0.4 3  3.8  73    0    0 237 -340  3
3823500 2818500  3 12  1   4.1 1007 195  0.4 3  3.8  76    0    0 244 -339  3
3823500 2818500  3 12  2   3.7 1007 202  0.7 4  3.9  78    0    0 249 -338  3
3823500 2818500  3 12  3   5.1 1007 204  0.6 6  4.1  78    0    0 263 -337  3
