Koordinatensystem : Lambert konform konisch
Rechtswert        : 3823500 Meter
Hochwert          : 2818500 Meter
Hoehenlage        : 73 Meter ueber NN
Erstellung des Datensatzes im Mai 2016

Art des TRY       : extremer Sommer
Bezugszeitraum    : 1995-2012
Datenbasis        : Beobachtungsdaten Zeitraum 1995-2012

Format: (i7,1x,i7,1x,i2,1x,i2,1x,i2,1x,f5.1,1x,i4,1x,3i,1x,f4.1,1x,i1,1x,f4.1,1x,i3,1x,i4,1x,i4,1x,i3,1x,i4,2x,i1)

Reihenfolge der Parameter:
RW Rechtswert                                                    [m]       {3670500;3671500..4389500}
HW Hochwert                                                      [m]       {2242500;2243500..3179500}
MM Monat                                                                   {1..12}
DD Tag                                                                     {1..28,30,31}
HH Stunde (MEZ)                                                            {1..24}
t  Lufttemperatur in 2m Hoehe ueber Grund                        [GradC]
p  Luftdruck in Standorthoehe                                    [hPa]
WR Windrichtung in 10 m Hoehe ueber Grund                        [Grad]    {0..360;999}
WG Windgeschwindigkeit in 10 m Hoehe ueber Grund                 [m/s]
N  Bedeckungsgrad                                                [Achtel]  {0..8;9}
x  Wasserdampfgehalt, Mischungsverhaeltnis                       [g/kg]
RF Relative Feuchte in 2 m Hoehe ueber Grund                     [Prozent] {1..100}
B  Direkte Sonnenbestrahlungsstaerke (horiz. Ebene)              [W/m^2]   abwaerts gerichtet: positiv
D  Diffuse Sonnenbetrahlungsstaerke (horiz. Ebene)               [W/m^2]   abwaerts gerichtet: positiv
A  Bestrahlungsstaerke d. atm. Waermestrahlung (horiz. Ebene)    [W/m^2]   abwaerts gerichtet: positiv
E  Bestrahlungsstaerke d. terr. Waermestrahlung                  [W/m^2]   aufwaerts gerichtet: negativ
IL Qualitaetsbit bezueglich der Auswahlkriterien                           {0;1;2;3;4}


     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
3823500 2818500  7  8 19  27.0 1011  44  1.7 3 11.6  50  112  106 381 -490  0
3823500 2818500  7  8 20  24.9 1011  23  1.6 3 12.5  59   36   56 375 -480  0
3823500 2818500  7  8 21  22.9 1012  15  1.9 2 12.5  67    0   11 367 -469  0
3823500 2818500  7  8 22  21.2 1011  19  2.2 2 12.0  72    0    0 358 -459  0
3823500 2818500  7  8 23  20.9 1011  30  1.2 2 12.0  76    0    0 354 -452  0
3823500 2818500  7  8 24  19.8 1012  31  1.3 3 11.9  79    0    0 351 -447  0
3823500 2818500  7  9  1  19.2 1012  30  1.1 1 11.7  82    0    0 345 -444  0
3823500 2818500  7  9  2  19.1 1012  46  1.5 2 11.8  85    0    0 341 -441  0
3823500 2818500  7  9  3  19.3 1011  53  1.4 5 12.0  86    0    0 345 -437  0
3823500 2818500  7  9  4  18.8 1011  49  1.0 4 12.0  86    0    0 345 -434  0
3823500 2818500  7  9  5  18.0 1011  46  0.9 3 11.7  88    0    0 338 -432  0
3823500 2818500  7  9  6  18.4 1011  53  0.8 3 11.4  87    0   34 334 -432  0
3823500 2818500  7  9  7  19.6 1011  62  0.9 3 11.4  83   37  121 334 -436  0
3823500 2818500  7  9  8  21.6 1011  65  1.8 2 11.7  76  127  185 336 -446  0
3823500 2818500  7  9  9  22.9 1011  56  2.1 3 12.1  72  215  235 343 -460  0
3823500 2818500  7  9 10  24.7 1012  60  2.5 2 12.5  67  369  241 352 -478  0
3823500 2818500  7  9 11  27.1 1012  56  2.7 1 12.8  61  495  235 362 -496  0
3823500 2818500  7  9 12  28.8 1011  39  3.2 0 12.8  54  599  214 370 -513  0
3823500 2818500  7  9 13  30.2 1011 352  3.5 1 12.5  48  603  225 375 -530  0
3823500 2818500  7  9 14  30.5 1011 326  3.6 1 11.9  44  464  288 379 -542  0
3823500 2818500  7  9 15  31.2 1010 321  3.3 2 11.2  40  344  307 382 -544  0
3823500 2818500  7  9 16  31.1 1010 336  2.8 2 10.9  38  288  272 384 -533  0
3823500 2818500  7  9 17  30.7 1010  46  3.7 1 10.9  39  287  197 380 -526  0
3823500 2818500  7  9 18  30.5 1010  50  4.4 1 11.3  41  153  170 378 -521  0
3823500 2818500  7  9 19  29.6 1010  72  3.0 1 11.7  44   93  108 378 -504  0
3823500 2818500  7  9 20  28.1 1010  60  1.8 2 11.9  48   27   54 377 -490  0
3823500 2818500  7  9 21  25.5 1010 113  2.3 2 12.5  56    0    7 374 -479  0
3823500 2818500  7  9 22  24.3 1010  46  2.2 2 13.2  66    0    0 368 -470  0
3823500 2818500  7  9 23  23.2 1010  38  0.3 2 13.3  71    0    0 364 -463  0
3823500 2818500  7  9 24  22.3 1010  52  0.8 0 13.3  76    0    0 356 -456  0
3823500 2818500  7 10  1  21.9 1010  41  0.1 1 13.5  80    0    0 351 -449  0
3823500 2818500  7 10  2  21.0 1009  79  0.5 1 13.6  84    0    0 350 -445  0
3823500 2818500  7 10  3  20.7 1009  30  0.1 1 13.1  84    0    0 348 -442  0
3823500 2818500  7 10  4  19.9 1009  36  0.1 1 12.8  85    0    0 346 -440  0
3823500 2818500  7 10  5  19.0 1008  17  0.1 3 12.5  88    0    4 345 -438  0
3823500 2818500  7 10  6  19.7 1008  43  0.1 2 12.5  88   10   54 345 -437  0
3823500 2818500  7 10  7  21.1 1008  34  0.1 1 13.1  86   60  125 345 -440  0
3823500 2818500  7 10  8  23.0 1009  62  1.4 0 13.7  81  162  180 347 -447  0
3823500 2818500  7 10  9  24.6 1009  69  1.7 0 13.7  73  280  217 352 -459  0
3823500 2818500  7 10 10  26.3 1009  65  1.8 0 13.6  66  405  234 359 -477  0
3823500 2818500  7 10 11  28.2 1009 347  3.0 0 13.5  59  517  236 366 -500  0
3823500 2818500  7 10 12  29.6 1008  76  3.0 0 13.1  52  591  234 374 -522  0
3823500 2818500  7 10 13  31.2 1008 105  3.2 0 13.2  48  624  228 379 -539  0
3823500 2818500  7 10 14  31.6 1007  94  3.1 0 13.0  45  602  226 383 -547  0
3823500 2818500  7 10 15  31.8 1007 118  3.1 1 12.3  42  544  216 383 -549  0
3823500 2818500  7 10 16  32.2 1006  59  2.7 1 12.0  40  477  188 383 -544  0
3823500 2818500  7 10 17  31.9 1006  63  2.7 1 11.6  38  370  165 382 -524  0
3823500 2818500  7 10 18  31.7 1005  60  2.8 1 11.5  39  250  138 381 -508  0
3823500 2818500  7 10 19  30.5 1005  65  1.8 1 12.0  42  135  102 380 -503  0
3823500 2818500  7 10 20  28.8 1005  60  1.7 1 12.2  46   36   56 375 -493  0
3823500 2818500  7 10 21  26.3 1005  63  1.1 1 12.4  53    0   10 369 -482  0
3823500 2818500  7 10 22  24.6 1005  59  1.6 0 12.8  62    0    0 361 -473  0
3823500 2818500  7 10 23  23.7 1005  71  2.0 0 13.2  69    0    0 354 -465  0
3823500 2818500  7 10 24  22.5 1005  56  1.9 0 13.2  74    0    0 349 -460  0
3823500 2818500  7 11  1  21.6 1005  56  2.0 0 13.2  78    0    0 346 -455  0
3823500 2818500  7 11  2  21.0 1005  55  2.5 0 12.9  80    0    0 343 -450  0
3823500 2818500  7 11  3  20.3 1004  63  2.7 0 12.2  79    0    0 342 -446  0
3823500 2818500  7 11  4  19.6 1003  58  2.0 0 11.6  78    0    0 339 -442  0
3823500 2818500  7 11  5  19.0 1002  65  3.0 0 11.2  79    0    0 338 -438  0
3823500 2818500  7 11  6  18.8 1002  72  3.0 0 11.0  80    9   51 336 -436  0
3823500 2818500  7 11  7  19.6 1002  73  3.3 1 11.0  78   79  113 336 -439  0
3823500 2818500  7 11  8  20.7 1003  72  3.4 0 11.1  74  207  146 337 -449  0
3823500 2818500  7 11  9  22.1 1003  60  3.8 0 11.1  69  355  156 340 -465  0
3823500 2818500  7 11 10  23.0 1003  44  4.1 0 11.2  65  499  152 346 -484  0
3823500 2818500  7 11 11  25.1 1002  53  5.2 0 11.5  60  614  146 355 -504  0
3823500 2818500  7 11 12  25.8 1002  63  4.5 0 11.7  57  695  135 362 -525  0
3823500 2818500  7 11 13  27.2 1002  56  4.7 0 12.0  54  744  117 369 -539  0
3823500 2818500  7 11 14  27.7 1002  55  4.4 0 12.2  52  754   95 375 -546  0
3823500 2818500  7 11 15  28.5 1001  17  5.3 0 12.4  51  688   95 379 -550  0
3823500 2818500  7 11 16  28.9 1000 339  5.4 0 12.8  51  537  123 381 -550  0
3823500 2818500  7 11 17  28.6 1000 310  4.5 0 12.8  51  423  111 381 -543  0
3823500 2818500  7 11 18  28.2 1000  66  3.8 2 12.7  52  164  156 382 -527  0
3823500 2818500  7 11 19  27.3 1001 109  2.0 7 12.9  54    0   59 396 -509  0
3823500 2818500  7 11 20  24.3 1001 202  4.4 7 12.2  58    0   15 400 -495  0
3823500 2818500  7 11 21  21.8 1002  14  1.4 7 11.2  63    0    5 390 -486  0
3823500 2818500  7 11 22  20.5 1002 139  0.1 7 11.1  70    0    0 384 -479  0
3823500 2818500  7 11 23  19.5 1002 129  2.2 7 11.2  75    0    0 381 -473  0
3823500 2818500  7 11 24  18.8 1001 178  0.1 7 11.3  80    0    0 378 -467  0
3823500 2818500  7 12  1  18.1 1002 156  0.0 6 11.5  85    0    0 373 -460  0
3823500 2818500  7 12  2  17.4 1002 230  0.3 6 11.5  89    0    0 369 -455  0
3823500 2818500  7 12  3  17.4 1002 227  0.8 5 11.5  91    0    0 365 -451  0
3823500 2818500  7 12  4  16.8 1002 269  0.4 4 11.3  91    0    0 358 -448  0
3823500 2818500  7 12  5  16.2 1002 283  1.2 4 11.0  92    0    0 352 -445  0
3823500 2818500  7 12  6  17.7 1002 350  0.6 4 11.4  93    4   46 353 -442  0
3823500 2818500  7 12  7  20.1 1002 176  1.2 3 12.4  90   11  102 357 -443  0
3823500 2818500  7 12  8  22.5 1003  28  0.9 3 12.9  80   90  200 363 -446  0
3823500 2818500  7 12  9  24.7 1003 155  0.7 1 12.6  68  250  244 364 -452  0
3823500 2818500  7 12 10  25.7 1003 200  0.7 1 12.1  59  332  287 364 -460  0
3823500 2818500  7 12 11  27.1 1003 108  0.6 2 11.8  54  305  354 372 -472  0
3823500 2818500  7 12 12  27.4 1004 223  1.2 4 11.7  51  192  404 385 -484  0
3823500 2818500  7 12 13  28.1 1004 226  1.3 6 11.8  50  211  407 400 -495  0
3823500 2818500  7 12 14  28.8 1003 238  1.8 6 11.8  48  192  403 410 -502  0
3823500 2818500  7 12 15  28.3 1003 263  2.4 6 12.0  48  230  372 412 -505  0
3823500 2818500  7 12 16  28.5 1003 249  1.6 5 12.4  50  262  309 409 -505  0
3823500 2818500  7 12 17  28.3 1003 239  1.8 4 12.2  50  241  241 402 -500  0
3823500 2818500  7 12 18  28.3 1002 269  2.6 3 11.8  48  205  168 395 -491  0
3823500 2818500  7 12 19  27.6 1002 280  2.0 5 11.3  47   41  119 395 -483  0
3823500 2818500  7 12 20  26.0 1003  12  0.7 4 11.9  53    0   12 396 -472  0
3823500 2818500  7 12 21  23.5 1003   1  0.7 5 12.7  64    0    0 391 -461  0
3823500 2818500  7 12 22  21.9 1004  68  0.6 7 12.8  73    0    0 393 -452  0
3823500 2818500  7 12 23  21.3 1004  37  0.6 7 13.1  80    0    0 395 -447  0
3823500 2818500  7 12 24  20.6 1004 313  1.0 7 13.3  84    0    0 393 -444  0
3823500 2818500  7 13  1  20.6 1005 307  1.1 6 13.4  87    0    0 391 -441  0
3823500 2818500  7 13  2  19.9 1005 286  0.8 6 13.3  88    0    0 388 -438  0
3823500 2818500  7 13  3  19.7 1004 285  0.9 5 13.2  90    0    0 384 -436  0
3823500 2818500  7 13  4  19.4 1004 286  1.4 5 13.2  91    0    0 380 -435  0
3823500 2818500  7 13  5  18.8 1004 281  1.4 6 12.7  90    0    3 381 -433  0
3823500 2818500  7 13  6  18.4 1004 279  1.0 4 12.2  90    4   44 375 -433  0
3823500 2818500  7 13  7  19.4 1005 296  1.3 3 12.3  89   36  115 366 -434  0
3823500 2818500  7 13  8  21.4 1005 274  1.4 2 12.4  81  135  178 365 -438  0
3823500 2818500  7 13  9  22.4 1006 284  1.4 1 11.9  72  305  192 362 -443  0
3823500 2818500  7 13 10  24.4 1006 296  0.6 1 11.4  62  453  192 364 -443  0
3823500 2818500  7 13 11  25.0 1006 295  1.3 1 11.0  56  540  206 369 -440  0
3823500 2818500  7 13 12  25.9 1006 313  1.6 2 10.5  51  574  226 374 -440  0
3823500 2818500  7 13 13  27.1 1006 234  1.4 2 10.1  46  636  202 382 -449  0
3823500 2818500  7 13 14  27.7 1005 266  1.2 2  9.8  42  663  170 385 -464  0
3823500 2818500  7 13 15  28.2 1005 272  1.3 1  9.6  40  618  154 382 -475  0
3823500 2818500  7 13 16  28.2 1005 300  1.9 1  9.6  40  527  143 378 -474  0
3823500 2818500  7 13 17  28.2 1004 308  1.8 1  9.3  39  408  131 374 -470  0
3823500 2818500  7 13 18  28.1 1004 308  1.5 1  9.1  38  281  113 369 -466  0
3823500 2818500  7 13 19  27.8 1004 333  0.9 2  9.3  39  147   91 368 -461  0
3823500 2818500  7 13 20  25.9 1004 284  1.0 2 10.0  45   37   53 368 -455  0
3823500 2818500  7 13 21  23.1 1004  22  0.7 1 10.6  54    2    9 358 -450  0
3823500 2818500  7 13 22  19.7 1004  62  0.6 1 10.5  65    0    0 344 -443  0
3823500 2818500  7 13 23  18.3 1003 115  0.7 1 10.2  73    0    0 337 -437  0
3823500 2818500  7 13 24  17.8 1003  62  1.3 1 10.1  77    0    0 335 -434  0
3823500 2818500  7 14  1  17.8 1003  69  1.2 2 10.0  77    0    0 337 -430  0
3823500 2818500  7 14  2  16.3 1003  70  1.0 2  9.8  80    0    0 337 -428  0
3823500 2818500  7 14  3  16.0 1002  66  0.7 2  9.7  84    0    0 333 -426  0
3823500 2818500  7 14  4  16.8 1002 118  1.1 4 10.0  84    0    0 339 -425  0
3823500 2818500  7 14  5  15.7 1001 104  1.3 4 10.1  86    0    0 345 -423  0
3823500 2818500  7 14  6  18.6 1001  90  1.7 4 11.0  88   14   52 348 -423  0
3823500 2818500  7 14  7  21.0 1002 101  1.6 4 12.5  85   36  115 358 -424  0
3823500 2818500  7 14  8  23.4 1001 110  2.4 4 13.2  77   60  184 366 -426  0
3823500 2818500  7 14  9  25.3 1001 145  2.4 4 13.5  69  133  251 374 -428  0
3823500 2818500  7 14 10  26.7 1001 181  3.1 5 13.5  63  332  253 384 -428  0
3823500 2818500  7 14 11  26.4 1001 265  3.9 7 13.4  60   84  346 398 -430  0
3823500 2818500  7 14 12  21.1 1001   4  2.5 7 13.1  70   53  343 395 -447  0
3823500 2818500  7 14 13  23.1 1001 286  2.0 6 13.0  77  197  374 384 -469  0
3823500 2818500  7 14 14  26.3 1001 302  3.4 6 13.3  67  296  354 389 -472  0
3823500 2818500  7 14 15  27.2 1001 312  3.4 5 12.9  57  199  343 391 -466  0
3823500 2818500  7 14 16  26.9 1001 313  5.7 4 12.4  54  216  290 383 -464  0
3823500 2818500  7 14 17  25.6 1002 324  6.1 4 12.3  57  140  239 373 -464  0
3823500 2818500  7 14 18  25.0 1002  10  5.6 4 11.8  58  118  172 366 -463  0
3823500 2818500  7 14 19  24.3 1002 343  3.9 4 11.4  58   73  109 362 -453  0
3823500 2818500  7 14 20  22.8 1003  22  2.2 5 10.9  59   12   47 361 -445  0
3823500 2818500  7 14 21  21.0 1003  19  2.2 6 10.1  60    0    5 363 -441  0
3823500 2818500  7 14 22  19.1 1003  89  0.8 6  9.6  65    0    0 361 -433  0
3823500 2818500  7 14 23  17.5 1003 143  1.3 5  9.5  71    0    0 351 -425  0
3823500 2818500  7 14 24  16.3 1003 165  0.8 3  9.3  76    0    0 335 -421  0
3823500 2818500  7 15  1  16.2 1003 171  0.5 2  9.2  79    0    0 321 -417  0
3823500 2818500  7 15  2  17.4 1003 153  1.3 2  9.9  82    0    0 318 -415  0
3823500 2818500  7 15  3  17.7 1002 182  1.1 4 10.6  84    0    0 330 -415  0
3823500 2818500  7 15  4  16.8 1002 134  1.0 4 10.5  84    0    0 339 -415  0
3823500 2818500  7 15  5  16.7 1002 154  0.8 6 10.4  86    0    0 346 -415  0
3823500 2818500  7 15  6  18.4 1002 186  1.1 7 11.0  87    1   33 363 -416  0
3823500 2818500  7 15  7  19.3 1002 213  1.9 6 11.6  84   21   97 368 -419  0
3823500 2818500  7 15  8  21.4 1003 195  2.5 6 11.1  73    2  130 368 -425  0
3823500 2818500  7 15  9  21.8 1003 218  4.2 7 10.5  64    0  163 377 -435  0
3823500 2818500  7 15 10  21.0 1003 222  5.9 6 10.4  64  130  277 378 -449  0
3823500 2818500  7 15 11  22.1 1003 216  4.7 8 10.3  63   28  297 384 -461  0
3823500 2818500  7 15 12  22.1 1003 218  3.9 7 10.1  60   72  325 391 -460  0
3823500 2818500  7 15 13  23.6 1003 237  4.4 4  9.5  54  567  169 381 -455  0
3823500 2818500  7 15 14  24.6 1003 233  4.2 3  9.0  48  452  222 372 -456  0
3823500 2818500  7 15 15  25.1 1002 206  3.7 5  8.8  44  153  293 378 -459  0
3823500 2818500  7 15 16  24.9 1002 198  3.5 6  8.6  43   21  224 387 -469  0
3823500 2818500  7 15 17  24.1 1002 231  2.9 7  8.6  44   27  194 391 -470  0
3823500 2818500  7 15 18  24.7 1002 223  2.3 5  8.9  46  213  107 387 -461  0
3823500 2818500  7 15 19  23.9 1001 204  1.2 6  8.8  46   71   91 381 -452  0
3823500 2818500  7 15 20  21.9 1001 257  1.4 8  9.2  52    4   37 388 -445  0
3823500 2818500  7 15 21  20.4 1001 145  1.3 8  9.8  62    0    6 392 -440  0
3823500 2818500  7 15 22  19.2 1001 229  1.7 8 10.2  70    0    0 390 -433  0
3823500 2818500  7 15 23  18.0 1000 258  0.9 8 10.7  78    0    0 387 -427  0
3823500 2818500  7 15 24  17.9 1000  93  2.4 8 11.1  85    0    0 386 -424  0
3823500 2818500  7 16  1  17.2 1000 134  1.7 7 11.2  88    0    0 380 -421  0
3823500 2818500  7 16  2  17.0 1000 106  1.2 7 11.2  90    0    0 373 -417  0
3823500 2818500  7 16  3  16.8 1000 113  3.4 7 11.3  92    0    0 372 -415  0
3823500 2818500  7 16  4  16.7 1000 185  1.2 7 11.3  93    0    0 371 -414  0
3823500 2818500  7 16  5  16.3 1000 198  1.3 7 11.1  93    0    1 371 -411  0
3823500 2818500  7 16  6  16.2 1000 198  2.1 7 11.0  94   13   45 371 -408  0
3823500 2818500  7 16  7  16.5 1000 227  2.5 6 11.2  94   17   97 367 -409  0
3823500 2818500  7 16  8  18.0 1000 238  3.3 6 11.5  92   92  166 366 -412  0
3823500 2818500  7 16  9  18.4 1001 278  3.5 5 11.1  84  221  196 365 -419  0
3823500 2818500  7 16 10  19.2 1001 252  4.7 4 10.0  73  269  244 358 -423  0
3823500 2818500  7 16 11  20.1 1001 259  4.5 5  9.6  66  155  322 364 -426  0
3823500 2818500  7 16 12  20.2 1003 233  5.3 6  9.9  66   55  326 376 -433  0
3823500 2818500  7 16 13  21.1 1003 254  5.1 4 10.0  65  287  317 374 -437  0
3823500 2818500  7 16 14  20.4 1003 218  5.3 6 10.1  65   88  321 373 -444  0
3823500 2818500  7 16 15  20.9 1003 265  4.6 5 10.3  67  150  307 372 -453  0
3823500 2818500  7 16 16  20.5 1003 269  5.3 4 10.4  67  259  239 363 -458  0
3823500 2818500  7 16 17  20.3 1003 283  2.3 6 10.5  69   38  206 362 -457  0
3823500 2818500  7 16 18  19.7 1003 271  2.0 6 10.4  70   11  140 366 -450  0
3823500 2818500  7 16 19  18.3 1003 281  2.4 7 10.4  75    5   82 365 -441  0
3823500 2818500  7 16 20  17.9 1003 246  1.7 7 10.9  83   10   41 366 -432  0
3823500 2818500  7 16 21  17.3 1004 214  0.8 7 11.0  86    0    5 364 -424  0
3823500 2818500  7 16 22  16.4 1004 233  1.7 7 10.6  87    0    0 361 -416  0
3823500 2818500  7 16 23  16.2 1005 215  2.1 7 10.6  90    0    0 358 -409  0
3823500 2818500  7 16 24  15.6 1005 221  0.9 7 10.4  91    0    0 357 -404  0
3823500 2818500  7 17  1  15.0 1005 214  0.5 6 10.2  92    0    0 353 -400  0
3823500 2818500  7 17  2  14.1 1005 199  0.9 3  9.9  94    0    0 335 -399  0
3823500 2818500  7 17  3  13.5 1005 197  0.6 2  9.5  95    0    0 317 -398  0
3823500 2818500  7 17  4  13.4 1005 204  1.0 3  9.3  96    0    0 315 -399  0
3823500 2818500  7 17  5  13.4 1004 182  0.6 5  9.3  96    0    2 327 -401  0
3823500 2818500  7 17  6  14.8 1004 196  1.5 5  9.6  95    0   33 337 -402  0
3823500 2818500  7 17  7  16.4 1004 206  2.8 6 10.3  92    1   78 345 -405  0
3823500 2818500  7 17  8  17.0 1004 214  2.9 5 10.4  86   15  183 350 -410  0
3823500 2818500  7 17  9  17.4 1004 224  3.6 5 10.2  82   94  309 348 -415  0
3823500 2818500  7 17 10  18.9 1004 247  4.2 6 10.0  76   60  354 357 -425  0
3823500 2818500  7 17 11  19.3 1004 236  4.7 7  9.3  67    5  280 368 -433  0
3823500 2818500  7 17 12  18.9 1004 219  4.4 5  8.9  64   65  413 367 -435  0
3823500 2818500  7 17 13  21.0 1004 227  4.7 4  9.2  62  224  489 364 -443  0
3823500 2818500  7 17 14  21.8 1005 230  4.6 4  9.1  56  229  478 368 -451  0
3823500 2818500  7 17 15  21.4 1005 243  5.0 4  8.8  54  153  438 370 -454  0
3823500 2818500  7 17 16  19.9 1004 214  3.6 5  9.2  60   76  350 368 -451  0
3823500 2818500  7 17 17  19.5 1004 223  4.4 6  9.9  68   23  238 368 -444  0
3823500 2818500  7 17 18  19.4 1004 238  2.5 5 10.2  72   21  182 367 -436  0
3823500 2818500  7 17 19  19.3 1004 268  6.5 6 10.0  70   22  123 364 -430  0
3823500 2818500  7 17 20  18.5 1004 227  1.4 7 10.0  72    7   51 368 -425  0
3823500 2818500  7 17 21  17.2 1004 221  1.8 8 10.0  78    0    6 373 -416  0
3823500 2818500  7 17 22  16.7 1004 242  1.3 7 10.0  82    0    0 370 -411  0
3823500 2818500  7 17 23  16.0 1005 221  1.2 7 10.0  85    0    0 364 -408  0
3823500 2818500  7 17 24  15.9 1005 192  1.3 8  9.9  86    0    0 367 -405  0
3823500 2818500  7 18  1  16.3 1005 196  1.5 7  9.9  86    0    0 367 -402  0
3823500 2818500  7 18  2  15.8 1005 205  1.2 7 10.0  87    0    0 363 -399  0
3823500 2818500  7 18  3  15.9 1005 192  1.1 6 10.1  89    0    0 358 -398  0
3823500 2818500  7 18  4  15.7 1005 198  1.5 7 10.4  91    0    0 359 -399  0
3823500 2818500  7 18  5  15.4 1004 206  1.2 8 10.4  93    0    0 367 -400  0
3823500 2818500  7 18  6  15.7 1004 214  1.9 8 10.4  93    0   29 373 -402  0
3823500 2818500  7 18  7  16.3 1004 230  2.7 6 10.7  93    0   64 366 -404  0
3823500 2818500  7 18  8  17.5 1005 235  3.3 7 11.1  91    2  142 364 -407  0
3823500 2818500  7 18  9  18.9 1005 244  3.4 7 11.2  84    7  216 372 -413  0
3823500 2818500  7 18 10  19.3 1005 234  4.1 8 11.0  78    4  245 381 -418  0
3823500 2818500  7 18 11  18.6 1005 237  3.0 8 10.9  79    0  220 387 -416  0
3823500 2818500  7 18 12  19.6 1005 246  4.8 8 10.8  77    0  204 390 -411  0
3823500 2818500  7 18 13  18.6 1006 240  4.9 7 10.5  75    0  240 386 -408  0
3823500 2818500  7 18 14  18.2 1005 223  4.8 7 10.5  79    1  236 381 -406  0
3823500 2818500  7 18 15  17.2 1006 236  5.3 7 10.5  82    0  167 378 -407  0
3823500 2818500  7 18 16  17.1 1006 211  4.8 7 10.7  86    0  165 378 -409  0
3823500 2818500  7 18 17  17.0 1006 224  5.0 6 10.9  89   12  212 375 -412  0
3823500 2818500  7 18 18  17.3 1006 235  4.8 7 11.1  89    1  131 376 -413  0
3823500 2818500  7 18 19  17.5 1006 248  3.4 6 11.5  91    5   93 379 -414  0
3823500 2818500  7 18 20  17.9 1006 254  3.1 8 11.9  93    2   40 385 -413  0
3823500 2818500  7 18 21  18.2 1007 254  3.4 8 12.2  93    0    3 395 -414  0
3823500 2818500  7 18 22  18.4 1007 249  3.6 8 12.3  93    0    0 397 -415  0
3823500 2818500  7 18 23  18.5 1008 241  3.6 8 12.4  92    0    0 398 -416  0
3823500 2818500  7 18 24  18.7 1008 245  3.5 8 12.4  91    0    0 399 -416  0
3823500 2818500  7 19  1  18.8 1008 246  3.8 8 12.5  91    0    0 401 -416  0
3823500 2818500  7 19  2  18.8 1009 254  3.1 8 12.5  91    0    0 400 -416  0
3823500 2818500  7 19  3  18.8 1009 258  3.1 8 12.4  90    0    0 400 -416  0
3823500 2818500  7 19  4  18.7 1009 250  2.4 8 12.4  90    0    0 398 -416  0
3823500 2818500  7 19  5  18.7 1009 251  3.0 8 12.3  90    0    0 398 -416  0
3823500 2818500  7 19  6  18.6 1010 246  2.7 6 12.3  90    0   18 389 -416  0
3823500 2818500  7 19  7  19.5 1011 262  3.5 5 12.4  89    7   84 376 -417  0
3823500 2818500  7 19  8  20.1 1011 258  2.6 4 12.6  86   93  154 369 -419  0
3823500 2818500  7 19  9  21.5 1012 271  4.1 4 12.4  80  208  185 368 -424  0
3823500 2818500  7 19 10  22.9 1012 269  3.9 3 12.0  72  341  188 371 -433  0
3823500 2818500  7 19 11  24.3 1013 269  4.6 5 11.9  65  205  294 381 -448  0
3823500 2818500  7 19 12  24.3 1014 265  4.0 5 11.9  62  124  322 392 -460  0
3823500 2818500  7 19 13  25.3 1014 274  4.9 5 11.9  61  231  307 394 -467  0
3823500 2818500  7 19 14  25.0 1014 269  4.3 5 12.3  61  138  314 397 -472  0
3823500 2818500  7 19 15  25.4 1014 267  4.5 6 12.6  63  112  293 401 -472  0
3823500 2818500  7 19 16  24.4 1014 268  3.9 6 12.8  65   67  246 403 -473  0
3823500 2818500  7 19 17  24.5 1015 274  2.8 7 12.9  67   18  191 404 -476  0
3823500 2818500  7 19 18  24.1 1014 269  3.3 6 13.0  68   56  154 402 -476  0
3823500 2818500  7 19 19  23.9 1014 261  1.9 4 13.1  70  115   70 393 -470  0
3823500 2818500  7 19 20  22.8 1014 280  2.2 7 12.9  72   45   33 392 -460  0
3823500 2818500  7 19 21  21.2 1014 267  1.5 4 12.7  76    0    6 386 -450  0
3823500 2818500  7 19 22  19.0 1014 278  0.6 2 12.2  82    0    0 364 -440  0
3823500 2818500  7 19 23  17.6 1014 220  0.3 1 11.5  87    0    0 349 -434  0
3823500 2818500  7 19 24  16.8 1014 175  0.1 1 11.2  91    0    0 341 -431  0
3823500 2818500  7 20  1  16.2 1014 154  0.1 0 10.9  92    0    0 334 -430  0
3823500 2818500  7 20  2  16.0 1014 167  0.1 0 10.7  93    0    0 328 -428  0
3823500 2818500  7 20  3  16.4 1014 140  0.1 0 10.6  91    0    0 326 -425  0
3823500 2818500  7 20  4  16.3 1013 130  0.1 0 10.5  90    0    0 325 -423  0
3823500 2818500  7 20  5  16.1 1013 130  0.1 2 10.5  91    0    0 329 -421  0
3823500 2818500  7 20  6  16.9 1013 163  0.1 4 11.0  93    9   40 338 -420  0
3823500 2818500  7 20  7  18.4 1013 155  0.1 5 12.2  96   15   93 348 -423  0
3823500 2818500  7 20  8  20.8 1013 164  0.9 5 13.0  90   68  170 353 -433  0
3823500 2818500  7 20  9  22.0 1013 159  1.4 5 13.1  82  123  232 357 -447  0
3823500 2818500  7 20 10  24.0 1013 154  0.9 5 13.5  76  335  219 363 -464  0
3823500 2818500  7 20 11  26.1 1013 152  1.3 5 13.7  68  568  144 372 -480  0
3823500 2818500  7 20 12  27.4 1012 176  2.7 4 13.5  61  581  176 378 -494  0
3823500 2818500  7 20 13  28.5 1012 195  2.3 5 13.2  55  420  280 383 -508  0
