     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
*** 
3823500 2818500  8  9 24  15.6  996 106  1.0 4 10.2  89    0    0 341 -407  1
3823500 2818500  8 10  1  15.7  996  85  0.6 5 10.4  92    0    0 338 -406  1
3823500 2818500  8 10  2  15.7  996 133  0.4 7 10.6  93    0    0 349 -405  1
3823500 2818500  8 10  3  14.9  996 155  0.5 6 10.2  92    0    0 350 -405  1
3823500 2818500  8 10  4  14.9  995 138  0.1 3  9.9  91    0    0 333 -405  1
3823500 2818500  8 10  5  14.5  995 136  0.0 4  9.9  93    0    0 325 -403  1
3823500 2818500  8 10  6  14.6  995  70  0.1 5 10.0  94    0    1 331 -402  1
3823500 2818500  8 10  7  15.6  995  68  0.0 7 10.6  97    0   37 344 -403  1
3823500 2818500  8 10  8  16.5  995  45  0.0 7 11.5  99    0   76 355 -405  1
3823500 2818500  8 10  9  17.2  995 357  0.1 7 12.1  98    0  102 359 -407  1
3823500 2818500  8 10 10  17.4  995 344  1.5 8 12.0  95    0  124 363 -410  1
3823500 2818500  8 10 11  16.8  995 197  2.5 8 11.5  92    0   90 365 -417  1
3823500 2818500  8 10 12  16.1  996 271  2.2 8 11.1  93    0  129 363 -426  1
3823500 2818500  8 10 13  16.5  996 289  2.1 8 11.0  93    0  106 363 -431  1
3823500 2818500  8 10 14  16.3  996  10  1.9 8 11.1  93    0  124 364 -432  1
3823500 2818500  8 10 15  16.6  996 325  1.6 8 11.3  94    0  160 365 -433  1
3823500 2818500  8 10 16  17.2  996 322  1.8 7 11.4  93    5  211 364 -431  1
3823500 2818500  8 10 17  17.3  995 307  1.3 7 11.6  92   32  226 362 -427  1
3823500 2818500  8 10 18  17.5  995 296  1.0 8 11.8  93   10  139 367 -427  1
3823500 2818500  8 10 19  17.6  995 276  1.0 8 12.0  93    0   49 372 -427  1
3823500 2818500  8 10 20  17.4  995 277  0.9 8 11.9  93    0   14 373 -423  1
3823500 2818500  8 10 21  17.1  996 295  0.2 6 11.6  92    0    0 363 -419  1
3823500 2818500  8 10 22  16.8  996 332  0.1 8 11.4  93    0    0 363 -417  1
3823500 2818500  8 10 23  16.5  996 314  0.0 8 11.2  93    0    0 371 -416  1
3823500 2818500  8 10 24  16.1  996 303  0.1 7 11.0  93    0    0 366 -415  1
3823500 2818500  8 11  1  16.3  996 278  0.1 7 11.0  93    0    0 362 -412  1
3823500 2818500  8 11  2  16.2  997 274  0.1 7 11.0  94    0    0 363 -409  1
3823500 2818500  8 11  3  16.1  996 261  0.1 5 11.1  95    0    0 356 -408  1
3823500 2818500  8 11  4  16.2  996 272  0.1 7 11.3  96    0    0 357 -407  1
3823500 2818500  8 11  5  16.2  996 262  0.1 7 11.4  96    0    0 368 -406  1
3823500 2818500  8 11  6  16.5  996 254  0.1 8 11.6  98    0    2 373 -406  1
3823500 2818500  8 11  7  16.9  996 201  0.1 8 11.9  98    0   32 379 -406  1
3823500 2818500  8 11  8  17.2  996 209  0.4 7 12.2  98    0   90 375 -407  1
3823500 2818500  8 11  9  17.8  996 216  0.7 7 12.5  98    0  120 370 -410  1
3823500 2818500  8 11 10  18.1  997 250  1.4 7 12.8  97    0  124 372 -414  1
3823500 2818500  8 11 11  18.5  997 258  1.1 7 13.2  98    0  176 374 -418  1
3823500 2818500  8 11 12  20.4  997 224  1.1 6 13.5  93   15  307 374 -428  1
3823500 2818500  8 11 13  21.4  997 279  0.8 4 13.1  83  123  392 364 -433  1
3823500 2818500  8 11 14  21.7  996 248  1.7 4 13.2  80   31  329 357 -435  1
3823500 2818500  8 11 15  22.3  996 252  1.8 6 13.3  78   20  284 369 -439  1
3823500 2818500  8 11 16  20.6  996 271  1.4 7 13.2  80    0  157 386 -438  1
3823500 2818500  8 11 17  20.3  996 309  2.7 6 13.0  84   14  193 385 -435  1
3823500 2818500  8 11 18  19.3  996 293  2.2 8 12.4  84    0   75 388 -434  1
3823500 2818500  8 11 19  18.9  997 306  2.3 6 12.3  87    0   48 386 -430  1
3823500 2818500  8 11 20  18.2  997 291  2.5 8 12.3  90    1   19 387 -427  1
3823500 2818500  8 11 21  18.1  997 303  1.7 8 11.9  90    0    0 395 -423  1
3823500 2818500  8 11 22  17.4  996 290  2.5 7 11.6  90    0    0 389 -421  1
3823500 2818500  8 11 23  16.9  997 288  2.6 7 11.3  91    0    0 383 -419  1
3823500 2818500  8 11 24  16.7  997 288  1.7 8 10.9  90    0    0 386 -418  1
3823500 2818500  8 12  1  16.2  997 288  2.1 8 10.5  88    0    0 388 -417  1
3823500 2818500  8 12  2  15.6  997 277  2.2 7 10.2  88    0    0 381 -415  1
3823500 2818500  8 12  3  15.2  997 284  2.5 6 10.0  89    0    0 369 -415  1
3823500 2818500  8 12  4  14.7  997 259  1.9 6  9.7  90    0    0 361 -414  1
3823500 2818500  8 12  5  14.2  997 263  1.7 7  9.4  90    0    0 364 -412  1
3823500 2818500  8 12  6  13.8  997 260  2.3 5  9.3  91    1   16 359 -411  1
3823500 2818500  8 12  7  14.3  997 252  0.6 5  9.5  93    8   72 350 -411  1
3823500 2818500  8 12  8  15.4  998 267  1.7 6  9.9  92   32  148 357 -411  1
3823500 2818500  8 12  9  16.6  998 272  2.7 7 10.1  88   22  206 370 -414  1
3823500 2818500  8 12 10  17.6  998 279  2.8 6 10.4  84   44  276 373 -421  1
3823500 2818500  8 12 11  18.9  999 295  2.6 5 10.4  78  127  326 369 -428  1
3823500 2818500  8 12 12  20.5 1000 295  2.4 4 10.4  72  192  343 367 -432  1
3823500 2818500  8 12 13  21.3 1000 307  2.4 3 10.3  65  350  298 362 -435  1
3823500 2818500  8 12 14  23.0 1001 305  3.1 4 10.3  60  227  328 366 -436  1
3823500 2818500  8 12 15  22.5 1001 310  4.4 6 10.3  59   71  304 383 -435  1
3823500 2818500  8 12 16  22.4 1001 315  2.7 5 10.2  59  164  253 385 -430  1
3823500 2818500  8 12 17  22.5 1002 315  2.8 5 10.1  58   59  205 380 -424  1
3823500 2818500  8 12 18  20.9 1002 320  3.1 3  9.5  58  141  116 368 -418  1
3823500 2818500  8 12 19  20.1 1003 307  2.7 4  9.2  60   40   72 358 -412  1
3823500 2818500  8 12 20  18.9 1003 299  2.7 5  9.4  65    4   19 364 -408  1
3823500 2818500  8 12 21  17.7 1004 300  1.9 4  9.5  71    0    0 361 -403  1
3823500 2818500  8 12 22  16.9 1005 295  1.5 2  9.5  76    0    0 341 -399  1
3823500 2818500  8 12 23  16.5 1005 286  1.0 2  9.4  78    0    0 329 -397  1
3823500 2818500  8 12 24  15.5 1006 281  1.1 0  9.1  79    0    0 317 -396  1
3823500 2818500  8 13  1  15.2 1006 272  1.4 1  9.1  83    0    0 310 -395  1
3823500 2818500  8 13  2  14.9 1007 264  1.3 1  9.3  86    0    0 313 -393  1
3823500 2818500  8 13  3  15.3 1007 272  0.8 2  9.5  88    0    0 318 -391  1
3823500 2818500  8 13  4  16.0 1007 267  1.0 5  9.8  87    0    0 341 -389  1
3823500 2818500  8 13  5  16.0 1007 279  0.7 6  9.8  86    0    0 363 -385  1
3823500 2818500  8 13  6  15.4 1008 280  0.8 4  9.6  85    0   13 358 -382  1
3823500 2818500  8 13  7  16.4 1008 293  1.7 3  9.5  84   26   72 342 -381  1
3823500 2818500  8 13  8  17.7 1008 300  2.4 2  9.6  79  200   70 335 -385  1
3823500 2818500  8 13  9  18.5 1009 306  2.4 2  9.6  74  229  144 333 -395  1
3823500 2818500  8 13 10  19.3 1009 317  2.8 4  9.4  68  303  178 347 -409  1
3823500 2818500  8 13 11  19.8 1010 316  2.7 3  9.0  63  396  183 355 -422  1
3823500 2818500  8 13 12  20.7 1010 291  2.3 4  8.9  59  424  157 356 -431  1
3823500 2818500  8 13 13  21.3 1010 303  1.3 5  8.8  57  219  302 366 -435  1
3823500 2818500  8 13 14  20.8 1010 298  2.6 5  9.1  58   10  258 372 -432  1
3823500 2818500  8 13 15  21.1 1010 282  3.0 6  9.3  60   56  275 377 -434  1
3823500 2818500  8 13 16  21.9 1010 289  2.3 7  9.6  59   48  233 388 -440  1
3823500 2818500  8 13 17  22.3 1010 288  1.9 5 10.1  60  167  158 388 -438  1
3823500 2818500  8 13 18  22.8 1010 283  1.2 4 10.3  60  168   82 378 -432  1
3823500 2818500  8 13 19  21.6 1010 288  1.0 5 10.3  61   71   51 377 -426  1
3823500 2818500  8 13 20  20.1 1010 286  1.1 6 10.4  67    8   16 381 -419  1
3823500 2818500  8 13 21  19.4 1010 297  1.2 6 10.4  72    0    0 379 -410  1
3823500 2818500  8 13 22  18.0 1011 301  0.8 3 10.2  75    0    0 361 -403  1
3823500 2818500  8 13 23  16.5 1011 294  0.7 1  9.8  79    0    0 333 -400  1
3823500 2818500  8 13 24  15.5 1011 286  0.4 0  9.5  83    0    0 314 -397  1
3823500 2818500  8 14  1  13.6 1011 227  0.1 1  9.1  87    0    0 308 -394  1
3823500 2818500  8 14  2  13.1 1011 232  0.1 0  8.7  91    0    0 303 -392  1
3823500 2818500  8 14  3  12.8 1012 227  0.4 0  8.6  92    0    0 297 -391  1
3823500 2818500  8 14  4  13.3 1012 228  0.5 2  8.7  92    0    0 306 -391  1
3823500 2818500  8 14  5  13.0 1012 205  0.5 1  8.8  93    0    0 311 -391  1
3823500 2818500  8 14  6  12.8 1012 179  0.4 1  8.8  94    0   12 308 -392  1
3823500 2818500  8 14  7  15.4 1012 241  0.6 0  9.8  97   32   77 310 -396  1
3823500 2818500  8 14  8  17.8 1012 227  0.7 2 10.8  91  113  142 323 -402  1
3823500 2818500  8 14  9  19.1 1012 236  1.7 4 11.0  82  101  228 346 -410  1
3823500 2818500  8 14 10  20.0 1012 265  1.4 6 11.2  78  109  291 367 -420  1
3823500 2818500  8 14 11  21.2 1012 274  2.0 6 11.4  75   65  328 378 -423  1
3823500 2818500  8 14 12  23.2 1012 275  1.9 6 11.7  70   83  350 385 -426  1
3823500 2818500  8 14 13  24.4 1013 260  1.2 4 11.5  62  324  334 384 -436  1
3823500 2818500  8 14 14  24.4 1013 232  1.5 4 11.2  58  150  354 381 -449  1
3823500 2818500  8 14 15  24.3 1012 284  2.0 4 11.1  58  119  318 382 -451  1
3823500 2818500  8 14 16  24.1 1012 289  2.2 5 11.0  58   96  268 384 -452  1
3823500 2818500  8 14 17  24.6 1012 326  1.3 5 10.9  57  145  204 385 -452  1
3823500 2818500  8 14 18  24.1 1012 348  1.4 4 11.1  58  140  124 381 -444  1
3823500 2818500  8 14 19  23.5 1012 355  0.6 3 11.5  62   60   72 371 -434  1
3823500 2818500  8 14 20  19.8 1011 356  0.0 4 11.3  70    5   20 362 -425  1
3823500 2818500  8 14 21  17.6 1011 330  0.0 3 10.6  78    0    0 350 -415  1
3823500 2818500  8 14 22  16.4 1011 262  0.0 1 10.1  83    0    0 334 -409  1
3823500 2818500  8 14 23  15.7 1011   8  0.0 1 10.0  88    0    0 323 -406  1
3823500 2818500  8 14 24  15.2 1011  22  0.0 0  9.9  90    0    0 316 -402  1
3823500 2818500  8 15  1  15.8 1011  62  0.0 0 10.1  91    0    0 313 -400  1
3823500 2818500  8 15  2  14.6 1011  49  0.0 0  9.9  91    0    0 312 -398  1
3823500 2818500  8 15  3  14.8 1011  87  0.0 0  9.6  91    0    0 309 -397  1
3823500 2818500  8 15  4  14.1 1011   9  0.0 0  9.5  92    0    0 308 -395  1
3823500 2818500  8 15  5  13.9 1011  31  0.0 0  9.2  92    0    0 306 -393  1
3823500 2818500  8 15  6  13.8 1011  86  0.0 0  9.1  92    0   10 304 -392  1
3823500 2818500  8 15  7  16.1 1011 113  0.1 0 10.2  96   21   75 307 -393  1
3823500 2818500  8 15  8  18.6 1011 134  0.1 1 12.1  97  143  115 320 -400  1
3823500 2818500  8 15  9  22.2 1011 148  0.1 0 12.3  81  288  130 330 -412  1
3823500 2818500  8 15 10  23.9 1012 164  1.0 0 12.0  67  416  138 336 -427  1
3823500 2818500  8 15 11  25.1 1011 177  0.8 1 11.9  61  528  137 347 -443  1
3823500 2818500  8 15 12  25.8 1011 163  0.4 2 11.5  56  504  197 358 -457  1
3823500 2818500  8 15 13  26.3 1011 169  0.7 3 11.2  52  419  256 368 -468  1
3823500 2818500  8 15 14  26.9 1011 148  1.0 2 10.8  49  450  223 370 -475  1
3823500 2818500  8 15 15  26.4 1010 153  1.5 3 10.5  48  464  170 371 -478  1
3823500 2818500  8 15 16  26.6 1010 151  0.9 3 10.4  48  378  152 373 -476  1
3823500 2818500  8 15 17  27.4 1010 107  0.8 2 10.4  46  317  105 371 -471  1
3823500 2818500  8 15 18  26.7 1010  87  0.8 1 10.3  46  225   74 364 -462  1
3823500 2818500  8 15 19  25.4 1010  85  0.4 1 10.6  50  103   53 359 -453  1
3823500 2818500  8 15 20  21.8 1010  95  0.1 2 10.6  58   10   20 353 -443  1
3823500 2818500  8 15 21  19.7 1009  87  0.1 2 10.2  66    0    0 345 -434  1
3823500 2818500  8 15 22  18.7 1010  74  0.1 1 10.1  72    0    0 338 -427  1
3823500 2818500  8 15 23  17.4 1010  59  0.1 1 10.2  78    0    0 332 -422  1
3823500 2818500  8 15 24  17.3 1010  68  0.1 2 10.3  83    0    0 333 -418  1
3823500 2818500  8 16  1  17.3 1010  87  0.1 1 10.4  84    0    0 333 -415  1
3823500 2818500  8 16  2  16.5 1010  76  0.1 1 10.0  83    0    0 329 -413  1
3823500 2818500  8 16  3  16.6 1010  18  0.1 1  9.9  84    0    0 327 -410  1
3823500 2818500  8 16  4  15.3 1010  39  0.0 1  9.8  86    0    0 325 -407  1
3823500 2818500  8 16  5  14.7 1010   6  0.0 2  9.4  88    0    0 323 -405  1
3823500 2818500  8 16  6  14.8 1011  67  0.0 2  9.4  89    0   12 323 -404  1
3823500 2818500  8 16  7  17.0 1011  57  0.0 2 10.2  90   30   72 326 -405  1
3823500 2818500  8 16  8  20.3 1011  89  0.1 1 11.5  85  135  121 332 -412  1
3823500 2818500  8 16  9  23.9 1011  87  0.5 0 12.0  72  265  147 337 -423  1
3823500 2818500  8 16 10  24.6 1012  64  1.0 1 11.9  62  375  170 346 -439  1
3823500 2818500  8 16 11  25.4 1012  90  1.8 1 11.4  57  485  171 354 -455  1
3823500 2818500  8 16 12  26.3 1012  50  1.9 1 10.9  52  572  159 359 -470  1
3823500 2818500  8 16 13  26.7 1012  60  1.6 1 10.8  50  631  136 365 -482  1
3823500 2818500  8 16 14  27.2 1011  59  1.9 1 10.8  48  635  117 369 -488  1
3823500 2818500  8 16 15  27.4 1011  54  2.0 1 10.3  45  587  106 372 -488  1
3823500 2818500  8 16 16  27.1 1011  54  1.7 1 10.0  44  482  103 370 -484  1
3823500 2818500  8 16 17  27.2 1011  67  1.5 1  9.9  44  343  101 367 -478  1
3823500 2818500  8 16 18  26.7 1010  55  1.3 1  9.8  44  215   84 364 -468  1
3823500 2818500  8 16 19  26.8 1010  65  0.7 0 10.0  45   88   60 361 -457  1
3823500 2818500  8 16 20  23.8 1010  60  0.2 1 10.0  49    9   19 357 -447  1
3823500 2818500  8 16 21  19.7 1009  72  0.1 1  9.6  59    0    0 348 -438  1
3823500 2818500  8 16 22  18.6 1010  66  0.2 1  9.4  68    0    0 339 -432  1
3823500 2818500  8 16 23  17.7 1010  58  0.1 1  9.4  72    0    0 338 -426  1
3823500 2818500  8 16 24  16.3 1010  65  0.1 2  9.3  76    0    0 336 -422  1
3823500 2818500  8 17  1  15.9 1010  56  0.2 2  9.3  81    0    0 335 -418  1
3823500 2818500  8 17  2  15.2 1010  68  0.1 1  9.3  83    0    0 331 -416  1
3823500 2818500  8 17  3  14.4 1010  48  0.1 1  9.0  85    0    0 324 -415  1
3823500 2818500  8 17  4  13.9 1010  68  0.0 1  8.8  87    0    0 320 -413  1
3823500 2818500  8 17  5  13.6 1010  37  0.0 1  8.7  88    0    0 318 -412  1
3823500 2818500  8 17  6  14.1 1010  66  0.0 1  8.8  89    0   10 318 -410  1
3823500 2818500  8 17  7  17.4 1010  67  0.4 1 10.1  90   31   71 324 -411  1
3823500 2818500  8 17  8  20.5 1010  87  0.8 0 11.1  80  141  114 332 -416  1
3823500 2818500  8 17  9  23.1 1010 114  1.5 0 11.1  67  264  142 340 -427  1
3823500 2818500  8 17 10  24.6 1011 112  1.7 1 11.5  62  384  158 352 -441  1
3823500 2818500  8 17 11  26.4 1010 116  2.1 1 11.8  57  483  165 363 -454  1
3823500 2818500  8 17 12  27.2 1010 135  2.0 1 11.9  54  570  152 370 -466  1
3823500 2818500  8 17 13  27.8 1010 116  1.7 1 11.6  50  574  164 374 -476  1
3823500 2818500  8 17 14  28.3 1010 120  1.2 1 11.3  47  485  202 378 -483  1
3823500 2818500  8 17 15  28.4 1009  98  1.3 1 11.1  46  513  138 382 -486  1
3823500 2818500  8 17 16  28.3 1009 118  1.4 1 10.8  44  454  108 381 -485  1
3823500 2818500  8 17 17  27.9 1008  79  1.6 1 10.8  45  345   93 378 -480  1
3823500 2818500  8 17 18  27.8 1008  89  1.0 1 11.0  46  220   77 375 -473  1
3823500 2818500  8 17 19  26.1 1007  89  1.0 0 11.6  52   85   57 368 -465  1
3823500 2818500  8 17 20  24.1 1007 107  0.7 1 12.0  60    7   18 362 -456  1
3823500 2818500  8 17 21  22.3 1008  75  0.5 2 11.8  66    0    0 359 -446  1
3823500 2818500  8 17 22  21.7 1008  83  0.7 1 11.7  70    0    0 355 -439  1
3823500 2818500  8 17 23  20.1 1007  81  0.5 1 11.5  74    0    0 350 -435  1
3823500 2818500  8 17 24  20.1 1007  94  0.4 1 11.6  78    0    0 348 -433  1
3823500 2818500  8 18  1  18.9 1007 103  0.2 0 11.5  80    0    0 343 -431  1
3823500 2818500  8 18  2  18.8 1007  89  0.5 0 11.4  83    0    0 337 -428  1
3823500 2818500  8 18  3  18.0 1007  96  0.4 0 11.4  85    0    0 334 -426  1
3823500 2818500  8 18  4  17.9 1007  92  0.4 0 11.2  86    0    0 330 -424  1
3823500 2818500  8 18  5  17.9 1006 108  0.6 1 11.2  86    0    0 331 -422  1
3823500 2818500  8 18  6  16.9 1006  97  0.7 1 10.9  87    0   10 330 -421  1
3823500 2818500  8 18  7  18.5 1006  94  0.8 1 11.4  89   20   74 331 -421  1
3823500 2818500  8 18  8  21.2 1006 110  1.3 1 12.5  85  104  137 339 -427  1
3823500 2818500  8 18  9  22.7 1007 113  2.4 1 12.5  75  211  182 348 -437  1
3823500 2818500  8 18 10  24.1 1007 129  2.2 1 12.5  69  244  245 358 -448  1
3823500 2818500  8 18 11  25.7 1007 101  1.8 2 12.7  64  405  230 371 -460  1
3823500 2818500  8 18 12  26.9 1007 110  2.4 2 12.5  58  173  323 381 -471  1
3823500 2818500  8 18 13  28.1 1006 131  2.9 2 12.4  53  547  203 388 -483  1
3823500 2818500  8 18 14  28.7 1006 134  3.9 2 12.0  49  427  255 392 -492  1
3823500 2818500  8 18 15  28.9 1006 132  3.4 2 11.0  44  445  199 392 -497  1
3823500 2818500  8 18 16  28.9 1005 134  3.1 2 10.6  42  345  186 391 -496  1
3823500 2818500  8 18 17  28.5 1005 133  2.4 2 10.9  44  264  145 387 -490  1
3823500 2818500  8 18 18  28.0 1005 132  1.9 2 10.9  45  165  109 383 -481  1
3823500 2818500  8 18 19  26.8 1005 104  1.4 2 11.1  48   61   67 378 -470  1
3823500 2818500  8 18 20  24.5 1005  96  1.2 2 11.5  55    4   17 371 -462  1
3823500 2818500  8 18 21  23.3 1006  98  1.5 2 11.7  62    0    0 365 -456  1
3823500 2818500  8 18 22  22.4 1006 122  0.8 1 11.7  66    0    0 358 -451  1
3823500 2818500  8 18 23  21.6 1006  69  1.1 1 11.6  69    0    0 352 -448  1
3823500 2818500  8 18 24  21.2 1006  80  1.6 1 11.5  71    0    0 351 -445  1
3823500 2818500  8 19  1  20.9 1006  92  1.0 3 11.5  73    0    0 355 -441  1
3823500 2818500  8 19  2  20.5 1006 117  1.3 3 11.5  75    0    0 360 -438  1
3823500 2818500  8 19  3  20.0 1005 111  1.1 2 11.4  76    0    0 354 -436  1
3823500 2818500  8 19  4  19.7 1005  78  0.7 2 11.2  76    0    0 348 -434  1
3823500 2818500  8 19  5  19.3 1005  93  0.3 3 11.2  78    0    0 350 -432  1
3823500 2818500  8 19  6  18.8 1005 102  0.3 4 11.2  80    0    0 356 -430  1
3823500 2818500  8 19  7  20.3 1005 143  0.7 6 11.4  79    0   28 368 -429  1
3823500 2818500  8 19  8  21.9 1006 129  1.2 5 11.9  75    9  114 376 -429  1
3823500 2818500  8 19  9  23.7 1006 165  2.2 5 12.2  69   43  191 377 -433  1
3823500 2818500  8 19 10  25.3 1007 167  2.0 6 12.3  63   84  248 386 -441  1
3823500 2818500  8 19 11  26.4 1007 200  2.3 6 12.1  57  112  288 394 -451  1
3823500 2818500  8 19 12  26.7 1007 215  2.1 7 12.0  55   82  309 401 -459  1
3823500 2818500  8 19 13  26.0 1007 282  2.3 8 12.4  57    0  143 408 -472  1
3823500 2818500  8 19 14  25.5 1007 341  2.6 7 12.7  61   44  287 407 -485  1
3823500 2818500  8 19 15  25.9 1007  14  3.1 5 13.3  64  259  225 398 -489  1
3823500 2818500  8 19 16  26.7 1007  45  1.5 5 13.4  62  230  181 393 -488  1
3823500 2818500  8 19 17  27.4 1007  37  1.4 6 12.9  57  171  138 396 -482  1
3823500 2818500  8 19 18  26.2 1006  53  1.2 7 13.1  59   40  108 399 -473  1
3823500 2818500  8 19 19  25.0 1006  48  1.2 6 13.8  66    1   40 395 -463  1
3823500 2818500  8 19 20  23.8 1007  95  1.1 8 13.9  71    0    6 395 -453  1
3823500 2818500  8 19 21  23.2 1007 113  2.9 7 14.1  77    0    0 396 -445  1
3823500 2818500  8 19 22  22.7 1008 186  2.9 8 14.1  79    0    0 394 -438  1
3823500 2818500  8 19 23  21.4 1008 176  1.6 8 13.0  77    0    0 392 -432  1
3823500 2818500  8 19 24  19.7 1007 149  1.1 7 11.9  78    0    0 383 -428  1
3823500 2818500  8 20  1  19.3 1007 144  0.8 6 11.7  82    0    0 372 -424  1
3823500 2818500  8 20  2  18.3 1007 142  1.0 5 11.4  83    0    0 362 -421  1
3823500 2818500  8 20  3  17.6 1006 115  0.4 4 11.0  85    0    0 352 -418  1
3823500 2818500  8 20  4  17.4 1006  68  0.1 3 11.0  87    0    0 344 -415  1
3823500 2818500  8 20  5  17.1 1006 108  0.1 4 10.9  88    0    0 343 -413  1
3823500 2818500  8 20  6  17.6 1006  98  0.1 4 10.9  87    0    9 347 -412  1
3823500 2818500  8 20  7  19.2 1006 113  0.3 4 11.4  85   30   72 350 -413  1
3823500 2818500  8 20  8  22.2 1006 138  0.7 2 12.0  78  107  134 350 -419  1
3823500 2818500  8 20  9  23.4 1007 131  1.4 3 12.3  70  181  190 355 -432  1
3823500 2818500  8 20 10  25.5 1006 145  2.5 4 12.3  64  247  238 369 -448  1
3823500 2818500  8 20 11  26.7 1006 149  2.0 4 12.6  59  203  309 380 -464  1
3823500 2818500  8 20 12  28.8 1006 163  2.5 4 12.7  54  338  258 389 -478  1
3823500 2818500  8 20 13  29.7 1006 150  2.0 3 12.6  49  425  268 395 -490  1
3823500 2818500  8 20 14  30.5 1005 170  1.8 2 12.2  45  431  247 395 -488  1
3823500 2818500  8 20 15  30.3 1005 158  1.2 3 12.0  44  328  254 397 -480  1
3823500 2818500  8 20 16  30.6 1004 315  0.8 4 12.5  45  150  251 403 -479  1
3823500 2818500  8 20 17  26.2 1003 227  1.4 8 13.0  53    0   72 411 -480  1
3823500 2818500  8 20 18  19.6 1003 257  2.0 7 12.4  70    0   26 398 -472  1
3823500 2818500  8 20 19  18.9 1004 331  2.6 7 12.1  85    0   13 383 -462  1
3823500 2818500  8 20 20  18.9 1004 140  3.4 7 12.5  90    0    2 383 -454  1
3823500 2818500  8 20 21  19.0 1004 201  1.2 7 12.6  91    0    0 385 -444  1
3823500 2818500  8 20 22  18.5 1004 327  0.1 8 12.7  92    0    0 389 -435  1
3823500 2818500  8 20 23  18.6 1004  81  0.4 8 12.7  93    0    0 392 -430  1
3823500 2818500  8 20 24  18.5 1004 135  0.1 8 12.7  94    0    0 393 -426  1
3823500 2818500  8 21  1  18.1 1004 178  1.2 8 12.6  94    0    0 393 -424  1
3823500 2818500  8 21  2  18.3 1004 175  0.6 8 12.5  94    0    0 396 -422  1
3823500 2818500  8 21  3  18.2 1003 272  1.8 8 12.6  94    0    0 397 -421  1
3823500 2818500  8 21  4  18.3 1004 319  1.9 8 12.6  95    0    0 397 -419  1
3823500 2818500  8 21  5  18.2 1004 242  1.2 8 12.5  94    0    0 398 -417  1
3823500 2818500  8 21  6  18.2 1004 293  1.4 8 12.4  94    0    4 397 -416  1
3823500 2818500  8 21  7  18.3 1003 327  0.6 7 12.4  93    0   24 392 -414  1
3823500 2818500  8 21  8  18.2 1004 349  0.2 8 12.4  93    0   35 392 -413  1
3823500 2818500  8 21  9  18.7 1004  68  0.7 8 12.6  93    0   56 396 -414  1
3823500 2818500  8 21 10  19.0 1004  90  1.8 8 12.7  92    0   86 395 -419  1
3823500 2818500  8 21 11  19.8 1004 148  2.2 8 12.9  90    0  150 396 -426  1
3823500 2818500  8 21 12  19.7 1004 189  1.8 7 12.9  88    1  191 392 -431  1
3823500 2818500  8 21 13  19.5 1004 188  2.7 7 12.6  87    0  142 387 -434  1
3823500 2818500  8 21 14  19.5 1005 196  2.3 7 12.3  85    0  161 386 -439  1
3823500 2818500  8 21 15  19.8 1005 186  2.6 7 12.1  84    6  203 386 -446  1
3823500 2818500  8 21 16  19.7 1005 183  2.3 7 12.1  83   17  188 385 -448  1
3823500 2818500  8 21 17  19.3 1005 232  2.5 7 11.7  81   31  160 383 -446  1
3823500 2818500  8 21 18  18.8 1005 196  2.6 6 11.5  82   82  104 375 -439  1
3823500 2818500  8 21 19  18.4 1005 204  1.6 8 11.4  84   39   50 378 -429  1
3823500 2818500  8 21 20  17.6 1005 212  1.2 8 11.5  88    2   10 384 -418  1
3823500 2818500  8 21 21  17.4 1006 222  1.3 8 11.5  91    0    0 381 -408  1
3823500 2818500  8 21 22  16.9 1007 232  1.6 8 11.4  92    0    0 379 -402  1
3823500 2818500  8 21 23  17.1 1007 236  1.4 8 11.3  93    0    0 377 -398  1
3823500 2818500  8 21 24  17.1 1007 239  1.0 7 11.5  93    0    0 374 -394  1
3823500 2818500  8 22  1  17.3 1006 233  0.9 8 11.6  94    0    0 373 -392  1
3823500 2818500  8 22  2  17.0 1006 249  1.1 8 11.4  92    0    0 377 -389  1
3823500 2818500  8 22  3  17.1 1006 236  0.8 8 11.3  92    0    0 376 -387  1
3823500 2818500  8 22  4  16.9 1006 231  1.3 8 11.3  92    0    0 376 -385  1
3823500 2818500  8 22  5  16.6 1007 237  1.1 7 11.1  92    0    0 371 -384  1
3823500 2818500  8 22  6  16.6 1007 251  1.2 7 11.1  93    0    0 366 -384  1
3823500 2818500  8 22  7  16.6 1007 273  1.1 7 11.2  94    0   31 366 -387  1
3823500 2818500  8 22  8  16.8 1007 270  1.2 6 11.3  94    3  102 359 -393  1
3823500 2818500  8 22  9  17.1 1008 272  1.4 7 11.2  92    1  122 360 -400  1
3823500 2818500  8 22 10  17.8 1008 295  1.1 7 11.0  87    5  196 365 -402  1
3823500 2818500  8 22 11  17.9 1008 307  0.7 6 11.0  85    5  229 364 -400  1
3823500 2818500  8 22 12  17.5 1009 299  1.4 7 11.0  86    3  222 364 -401  1
3823500 2818500  8 22 13  19.2 1009 281  1.2 7 11.1  83    6  247 372 -400  1
3823500 2818500  8 22 14  19.5 1009 292  0.8 8 11.2  79    0  138 380 -400  1
3823500 2818500  8 22 15  19.1 1009 284  0.5 8 11.1  79    0  134 384 -402  1
